"Date","Documentno","Documenttype","Accountno","Grossamount","JournalNo","Dimension_One","Dimension_Two","Currency","Datewhenpaid"
"12/16/2016 12:00:00 AM","Rct76               ","12","Dr369               ","-44000","Jv1358              ","","","KES",""
"11/24/2016 12:00:00 AM","Rct77               ","12","Dr645               ","-8000","Jv1359              ","","","KES",""
"1/3/2017 12:00:00 AM","INV134              ","10","Dr10653             ","28000","Jv1366              ","          ","          ","KES","1/3/2017 12:00:00 AM"
"1/4/2017 12:00:00 AM","INV135              ","10","Dr636               ","13999.99","Jv1391              ","          ","          ","KES","1/4/2017 12:00:00 AM"
"11/23/2016 12:00:00 AM","99                  ","0","Dr471               ","-27300","Jv1396              ","          ","          ","KES",""
"11/23/2016 12:00:00 AM","100                 ","0","Dr471               ","-8642.85","Jv1397              ","          ","          ","KES",""
"11/23/2016 12:00:00 AM","101                 ","0","Dr471               ","-34085.7","Jv1398              ","          ","          ","KES",""
"12/22/2016 12:00:00 AM","INV133              ","10","Dr469               ","-201840","Jv1450              ","          ","          ","KES",""
"12/22/2016 12:00:00 AM","INV136              ","10","Dr469               ","331919.99","Jv1454              ","          ","          ","KES","12/22/2016 12:00:00 AM"
"12/22/2016 12:00:00 AM","INV137              ","10","Dr469               ","719999.94","Jv1458              ","          ","          ","KES","12/22/2016 12:00:00 AM"
"1/6/2017 12:00:00 AM","INV138              ","10","Dr649               ","1429999.93","Jv1465              ","          ","          ","KES","1/20/2017 12:00:00 AM"
"1/6/2017 12:00:00 AM","Rct82               ","12","Dr471               ","-611212.25","Jv1467              ","","","KES",""
"1/6/2017 12:00:00 AM","105                 ","0","Dr471               ","-24000","Jv1468              ","          ","          ","KES",""
"1/6/2017 12:00:00 AM","106                 ","0","Dr471               ","-696","Jv1469              ","          ","          ","KES",""
"1/7/2017 12:00:00 AM","INV139              ","10","Dr20653             ","7500","Jv1472              ","          ","          ","KES","1/7/2017 12:00:00 AM"
"1/7/2017 12:00:00 AM","INV140              ","10","Dr476               ","568980","Jv1476              ","          ","          ","KES","5/24/2017 12:00:00 AM"
"1/9/2017 12:00:00 AM","INV141              ","10","Dr518               ","64960","Jv1515              ","          ","          ","KES","5/5/2017 12:00:00 AM"
"1/5/2017 12:00:00 AM","Rct84               ","12","Dr380               ","-97262","Jv1516              ","","","KES",""
"10/18/2016 12:00:00 AM","111                 ","0","Dr474               ","37999.98","Jv1521              ","          ","          ","KES","1/10/2017 12:00:00 AM"
"1/6/2017 12:00:00 AM","Rct85               ","12","Dr618               ","-920000","Jv1522              ","","","KES",""
"1/10/2017 12:00:00 AM","Rct87               ","12","Dr474               ","-727315.92","Jv1523              ","","","KES",""
"1/10/2017 12:00:00 AM","INV142              ","10","Dr533               ","7888","Jv1526              ","          ","          ","KES","5/23/2017 12:00:00 AM"
"1/13/2017 12:00:00 AM","INV143              ","10","Dr471               ","688249.75","Jv1581              ","          ","          ","KES","1/26/2017 12:00:00 AM"
"1/14/2017 12:00:00 AM","INV144              ","10","Dr369               ","20000","Jv1601              ","          ","          ","KES","1/25/2017 12:00:00 AM"
"1/16/2017 12:00:00 AM","INV145              ","10","Dr369               ","20000","Jv1611              ","          ","          ","KES","1/25/2017 12:00:00 AM"
"1/16/2017 12:00:00 AM","INV146              ","10","Dr373               ","249142.48","Jv1616              ","          ","          ","KES","8/1/2017 12:00:00 AM"
"1/16/2017 12:00:00 AM","Rct88               ","12","Dr641               ","-754000","Jv1622              ","","","KES",""
"5/17/2017 12:00:00 AM","819                 ","0","Dr650               ","-91965.52","Jv3993              ","B01       ","          ","KES",""
"5/23/2017 12:00:00 AM","Rct196              ","12","Dr533               ","-500000","Jv3995              ","","","KES",""
"5/26/2017 12:00:00 AM","INV284              ","10","Dr476               ","24128","Jv4000              ","          ","          ","KES","7/5/2017 12:00:00 AM"
"5/27/2017 12:00:00 AM","INV285              ","10","Dr533               ","350018.4","Jv4010              ","          ","          ","KES","5/21/2018 12:00:00 AM"
"5/30/2017 12:00:00 AM","INV286              ","10","Dr533               ","320020.8","Jv4021              ","          ","          ","KES","6/4/2018 12:00:00 AM"
"5/30/2017 12:00:00 AM","INV287              ","10","Dr376               ","570000","Jv4024              ","          ","          ","KES","8/18/2017 12:00:00 AM"
"5/31/2017 12:00:00 AM","INV288              ","10","Dr486               ","2436","Jv4027              ","          ","          ","KES","5/31/2017 12:00:00 AM"
"5/31/2017 12:00:00 AM","Rct197              ","12","Dr486               ","-2436","Jv4028              ","","","KES",""
"6/6/2017 12:00:00 AM","INV289              ","10","Dr605               ","15500","Jv4084              ","          ","          ","KES","9/4/2018 12:00:00 AM"
"6/1/2017 12:00:00 AM","INV290              ","10","Dr518               ","823600","Jv4124              ","          ","          ","KES","9/10/2020 12:00:00 AM"
"6/2/2017 12:00:00 AM","INV291              ","10","Dr483               ","567300.04","Jv4127              ","          ","          ","KES","6/2/2017 12:00:00 AM"
"5/12/2017 12:00:00 AM","INV298              ","10","Dr483               ","567300.04","Jv4236              ","          ","          ","KES","7/17/2017 12:00:00 AM"
"5/19/2017 12:00:00 AM","Rct199              ","12","Dr50668             ","-31000","Jv4237              ","","","KES",""
"6/14/2017 12:00:00 AM","INV299              ","10","Dr566               ","31000","Jv4240              ","          ","          ","KES","6/14/2017 12:00:00 AM"
"6/14/2017 12:00:00 AM","Rct201              ","12","Dr566               ","-31000","Jv4241              ","","","KES",""
"6/14/2017 12:00:00 AM","INV300              ","10","Dr649               ","520000","Jv4244              ","          ","          ","KES","6/14/2017 12:00:00 AM"
"6/15/2017 12:00:00 AM","INV301              ","10","Dr476               ","176088","Jv4251              ","          ","          ","KES","7/5/2017 12:00:00 AM"
"6/17/2017 12:00:00 AM","INV302              ","10","Dr533               ","80005.2","Jv4260              ","          ","          ","KES","6/5/2018 12:00:00 AM"
"6/8/2017 12:00:00 AM","INV303              ","10","Dr518               ","82360","Jv4279              ","          ","          ","KES","9/10/2020 12:00:00 AM"
"6/22/2017 12:00:00 AM","Rct202              ","12","Dr476               ","-300000","Jv4295              ","","","KES",""
"6/23/2017 12:00:00 AM","INV304              ","10","Dr566               ","15500","Jv4352              ","          ","          ","KES","6/23/2017 12:00:00 AM"
"6/14/2017 12:00:00 AM","889                 ","0","Dr649               ","-520000","Jv4370              ","B01       ","          ","KES",""
"6/27/2017 12:00:00 AM","INV305              ","10","Dr50670             ","35000","Jv4375              ","          ","          ","KES","6/28/2017 12:00:00 AM"
"6/28/2017 12:00:00 AM","Rct203              ","12","Dr50670             ","-35000","Jv4377              ","","","KES",""
"6/28/2017 12:00:00 AM","INV306              ","10","Dr650               ","350000","Jv4380              ","          ","          ","KES","6/28/2017 12:00:00 AM"
"6/28/2017 12:00:00 AM","INV307              ","10","Dr476               ","362964","Jv4383              ","          ","          ","KES","8/1/2017 12:00:00 AM"
"6/30/2017 12:00:00 AM","INV308              ","10","Dr533               ","160010.4","Jv4387              ","          ","          ","KES","6/7/2018 12:00:00 AM"
"7/1/2017 12:00:00 AM","INV309              ","10","Dr533               ","15776","Jv4393              ","          ","          ","KES","6/7/2018 12:00:00 AM"
"7/1/2017 12:00:00 AM","INV310              ","10","Dr649               ","2176000","Jv4396              ","          ","          ","KES","7/1/2017 12:00:00 AM"
"5/30/2017 12:00:00 AM","Rct204              ","12","Dr590               ","-1991378.35","Jv4400              ","","","KES",""
"5/29/2017 12:00:00 AM","Rct205              ","12","Dr518               ","-811800","Jv4401              ","","","KES",""
"5/29/2017 12:00:00 AM","Rct206              ","12","Dr518               ","-811800","Jv4402              ","","","KES",""
"5/29/2017 12:00:00 AM","Rct207              ","12","Dr518               ","-811800","Jv4403              ","","","KES",""
"7/3/2017 12:00:00 AM","INV311              ","10","Dr533               ","80005.2","Jv4406              ","          ","          ","KES","6/7/2018 12:00:00 AM"
"6/30/2017 12:00:00 AM","Rct208              ","12","Dr376               ","-155000","Jv4407              ","","","KES",""
"10/21/2014 12:00:00 AM","892                 ","0","Dr379               ","6600000","Jv4408              ","B01       ","          ","KES",""
"4/19/2017 12:00:00 AM","INV312              ","10","Dr50667             ","10350","Jv4411              ","          ","          ","USD",""
"7/1/2017 12:00:00 AM","896                 ","0","Dr649               ","-2498440.93","Jv4412              ","B01       ","          ","KES",""
"4/3/2017 12:00:00 AM","Rct209              ","12","Dr50665             ","-27395","Jv4413              ","","","KES",""
"1/31/2017 12:00:00 AM","Rct210              ","12","Dr40654             ","-48000","Jv4414              ","","","KES",""
"1/31/2017 12:00:00 AM","Rct211              ","12","Dr30654             ","-28000","Jv4415              ","","","KES",""
"6/1/2017 12:00:00 AM","INV292              ","10","Dr50669             ","334500","Jv4131              ","          ","          ","KES",""
"5/16/2017 12:00:00 AM","INV293              ","10","Dr650               ","210000","Jv4142              ","          ","          ","KES","9/12/2017 12:00:00 AM"
"5/19/2017 12:00:00 AM","INV294              ","10","Dr469               ","37584","Jv4147              ","          ","          ","KES",""
"6/8/2017 12:00:00 AM","INV295              ","10","Dr547               ","30000","Jv4152              ","          ","          ","KES","5/31/2018 12:00:00 AM"
"6/9/2017 12:00:00 AM","Rct198              ","12","Dr641               ","-603200","Jv4153              ","","","KES",""
"6/9/2017 12:00:00 AM","INV296              ","10","Dr371               ","330000","Jv4166              ","          ","          ","KES","6/13/2018 12:00:00 AM"
"4/27/2017 12:00:00 AM","837                 ","0","Dr50657             ","200628","Jv4169              ","SA01      ","          ","KES","4/27/2017 12:00:00 AM"
