"date","stname","doctyp","batch","itemcode","invref","netamt","vat","amount","fulqty","loosqty","price","curr_rat","stockvalue","store","journal","curr_cod","period","del","factory","jobcard","len","wid","sman","pkey","BQitemcode","dimension","PartPerUnit"
"9/29/2020 12:00:00 AM","183 kgs Bitumen 80/100                            ","30","1011619             ","S.16                ","LPO924              ","1512495.00","185745.00","1512495.0000","145.0000","0.0000","10431.00","","","1         ","Jv20091             ","","49","","","GRN701    ","","","","1714122","","","183"
"9/26/2020 12:00:00 AM","Drum Empties                                      ","30","1011622             ","S.15                ","LPO925              ","900.00","0.00","900.0000","1.0000","0.0000","900.00","","","1         ","Jv20093             ","","49","","","GRN702    ","","","","1714123","","","1"
"9/29/2020 12:00:00 AM","183 kgs Bitumen 80/100                            ","30","1011625             ","S.16                ","LPO926              ","1512495.00","185745.00","1512495.0000","145.0000","0.0000","10431.00","","","1         ","Jv20095             ","","49","","","GRN703    ","","","","1714124","","","183"
"9/29/2020 12:00:00 AM","Buckets                                           ","30","1011628             ","S.90                ","LPO927              ","83738.70","10283.70","83738.7000","177.0000","0.0000","473.10","","","1         ","Jv20104             ","","49","","","GRN704    ","","","","1714125","","","1"
"9/29/2020 12:00:00 AM","Drum Empties                                      ","30","1011631             ","S.15                ","LPO928              ","2700.00","0.00","2700.0000","3.0000","0.0000","900.00","","","1         ","Jv20116             ","","49","","","GRN705    ","","","","1714126","","","1"
"9/29/2020 12:00:00 AM","Bitumen 80-100 bulk                               ","30","1011634             ","S.8                 ","LPO929              ","1090260.00","133891.58","1090260.0000","20190.0000","0.0000","54.00","","","1         ","Jv20122             ","","49","","","GRN706    ","","","","1714127","","","1"
"9/25/2020 12:00:00 AM","1                                                 ","28","","S.17                ","B/No462             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20174             ","","49","","","","","","","1714128","","","1000"
"9/25/2020 12:00:00 AM","1                                                 ","28","","S.18                ","B/No462             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20174             ","","49","","","","","","","1714129","","","1000"
"9/25/2020 12:00:00 AM","1                                                 ","28","","S.96                ","B/No462             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20174             ","","49","","","","","","","1714130","","","1000"
"9/25/2020 12:00:00 AM","1                                                 ","28","","S.104               ","B/No462             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20174             ","","49","","","","","","","1714131","","","1000"
"9/25/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No462             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20174             ","","49","","","","","","","1714132","","","200"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.17                ","B/No463             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20175             ","","49","","","","","","","1714133","","","1000"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.18                ","B/No463             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20175             ","","49","","","","","","","1714134","","","1000"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.96                ","B/No463             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20175             ","","49","","","","","","","1714135","","","1000"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.104               ","B/No463             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20175             ","","49","","","","","","","1714136","","","1000"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No463             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20175             ","","49","","","","","","","1714137","","","200"
"9/30/2020 12:00:00 AM","1                                                 ","28","","S.17                ","B/No464             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20176             ","","49","","","","","","","1714138","","","1000"
"9/30/2020 12:00:00 AM","1                                                 ","28","","S.18                ","B/No464             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20176             ","","49","","","","","","","1714139","","","1000"
"9/30/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No464             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20176             ","","49","","","","","","","1714140","","","1000"
"9/30/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No464             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20176             ","","49","","","","","","","1714141","","","200"
"9/30/2020 12:00:00 AM","1                                                 ","28","","S.161               ","B/No464             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20176             ","","49","","","","","","","1714142","","","200"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.99                ","B/No465             ","0.00","0.00","0.0000","0.0000","11000.0000","0.00","","","1         ","Jv20177             ","","49","","","","","","","1714143","","","200"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.152               ","B/No465             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20177             ","","49","","","","","","","1714144","","","1000"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.30164             ","B/No465             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20177             ","","49","","","","","","","1714145","","","1"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.60165             ","B/No465             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20177             ","","49","","","","","","","1714146","","","204"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.60169             ","B/No465             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20177             ","","49","","","","","","","1714147","","","25"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.60170             ","B/No465             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20177             ","","49","","","","","","","1714148","","","1"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.17                ","B/No466             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20178             ","","49","","","","","","","1714149","","","1000"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.18                ","B/No466             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20178             ","","49","","","","","","","1714150","","","1000"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No466             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20178             ","","49","","","","","","","1714151","","","1000"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No466             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20178             ","","49","","","","","","","1714152","","","200"
"9/26/2020 12:00:00 AM","1                                                 ","28","","S.161               ","B/No466             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20178             ","","49","","","","","","","1714153","","","200"
"9/29/2020 12:00:00 AM","1                                                 ","28","","S.99                ","B/No467             ","0.00","0.00","0.0000","0.0000","6200.0000","0.00","","","1         ","Jv20179             ","","49","","","","","","","1714154","","","200"
"9/29/2020 12:00:00 AM","1                                                 ","28","","S.152               ","B/No467             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20179             ","","49","","","","","","","1714155","","","1000"
"9/29/2020 12:00:00 AM","1                                                 ","28","","S.30164             ","B/No467             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20179             ","","49","","","","","","","1714156","","","1"
"9/29/2020 12:00:00 AM","1                                                 ","28","","S.60165             ","B/No467             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20179             ","","49","","","","","","","1714157","","","204"
"9/29/2020 12:00:00 AM","1                                                 ","28","","S.60169             ","B/No467             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20179             ","","49","","","","","","","1714158","","","25"
"9/29/2020 12:00:00 AM","1                                                 ","28","","S.60170             ","B/No467             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20179             ","","49","","","","","","","1714159","","","1"
"9/30/2020 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ519              ","0.00","0.00","0.0000","130.0000","0.0000","0.00","","","1         ","Jv20180             ","","49","","","","","","","1714160","","","200"
"9/30/2020 12:00:00 AM","Tank K-65                                         ","40","","S.150               ","REQ520              ","0.00","0.00","0.0000","120.0000","0.0000","0.00","","","1         ","Jv20181             ","","49","","","","","","","1714161","","","200"
"9/29/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.150               ","SO1564              ","1031928.00","126728.00","1031928.0000","-50.0000","0.0000","90.52","","","1         ","Jv20182             ","","49","","","PL1281    ","","","","1714162","","","200"
"9/29/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.15                ","SO1564              ","1031928.00","126728.00","1031928.0000","-50.0000","0.0000","90.52","","","1         ","Jv20182             ","","49","","","PL1281    ","","","","1714163","","","1"
"9/19/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1565              ","624000.00","76631.58","624000.0000","-32.0000","0.0000","85.53","","","1         ","Jv20187             ","","49","","","PL1282    ","","","","1714164","","","200"
"9/19/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.150               ","SO1565              ","356400.00","43768.42","356400.0000","-18.0000","0.0000","86.84","","","1         ","Jv20187             ","","49","","","PL1282    ","","","","1714165","","","200"
"9/19/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.15                ","SO1565              ","356400.00","43768.42","356400.0000","-18.0000","0.0000","86.84","","","1         ","Jv20187             ","","49","","","PL1282    ","","","","1714166","","","1"
"9/28/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1566              ","448500.00","55078.95","448500.0000","-23.0000","0.0000","85.53","","","1         ","Jv20195             ","","49","","","PL1283    ","","","","1714167","","","200"
"9/28/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.150               ","SO1566              ","534600.00","65652.63","534600.0000","-27.0000","0.0000","86.84","","","1         ","Jv20195             ","","49","","","PL1283    ","","","","1714168","","","200"
"9/28/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.15                ","SO1566              ","534600.00","65652.63","534600.0000","-27.0000","0.0000","86.84","","","1         ","Jv20195             ","","49","","","PL1283    ","","","","1714169","","","1"
"9/30/2020 12:00:00 AM","Drum Empties                                      ","30","1011637             ","S.15                ","LPO932              ","138600.00","0.00","138600.0000","126.0000","0.0000","1100.00","","","1         ","Jv20227             ","","50","","","GRN707    ","","","","1714170","","","1"
"10/1/2020 12:00:00 AM","Black Bituminous Paint  PF4                       ","19","","S.35                ","SO1567              ","5100.00","626.32","5100.0000","0.0000","-12.0000","372.81","","","1         ","Jv20229             ","","50","","","PL1284    ","","","","1714171","","","200"
"10/1/2020 12:00:00 AM","ALUMINIUM PAINT                                   ","19","","S.95                ","SO1567              ","10500.00","1289.47","10500.0000","0.0000","-12.0000","767.54","","","1         ","Jv20229             ","","50","","","PL1284    ","","","","1714172","","","20"
"9/30/2020 12:00:00 AM","Drum Empties                                      ","30","1011640             ","S.15                ","LPO933              ","50000.00","0.00","50000.0000","50.0000","0.0000","1000.00","","","1         ","Jv20233             ","","50","","","GRN708    ","","","","1714173","","","1"
"10/1/2020 12:00:00 AM","Black Bituminous Paint  PF4                       ","19","","S.35                ","SO1568              ","9000.00","1105.26","9000.0000","0.0000","-36.0000","219.30","","","1         ","Jv20235             ","","50","","","PL1285    ","","","","1714174","","","200"
"9/30/2020 12:00:00 AM","Drum Empties                                      ","30","1011643             ","S.15                ","LPO935              ","50000.00","0.00","50000.0000","50.0000","0.0000","1000.00","","","1         ","Jv20238             ","","50","","","GRN709    ","","","","1714175","","","1"
"9/30/2020 12:00:00 AM","Drum Empties                                      ","30","1011646             ","S.15                ","LPO936              ","1800.00","0.00","1800.0000","2.0000","0.0000","900.00","","","1         ","Jv20240             ","","50","","","GRN710    ","","","","1714176","","","1"
"10/2/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1569              ","40000.00","4912.28","40000.0000","-2.0000","0.0000","87.72","","","1         ","Jv20244             ","","50","","","PL1286    ","","","","1714177","","","200"
"9/30/2020 12:00:00 AM","HCL                                               ","30","1011649             ","S.17                ","LPO938              ","9576.00","1176.00","9576.0000","240.0000","0.0000","39.90","","","1         ","Jv20247             ","","50","","","GRN711    ","","","","1714178","","","1000"
"10/2/2020 12:00:00 AM","Drum Empties                                      ","30","1011652             ","S.15                ","LPO939              ","5400.00","0.00","5400.0000","6.0000","0.0000","900.00","","","1         ","Jv20249             ","","50","","","GRN712    ","","","","1714179","","","1"
"10/2/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.150               ","SO1570              ","399000.00","49000.00","399000.0000","-20.0000","0.0000","87.50","","","1         ","Jv20251             ","","50","","","PL1287    ","","","","1714180","","","200"
"10/2/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.15                ","SO1570              ","399000.00","49000.00","399000.0000","-20.0000","0.0000","87.50","","","1         ","Jv20251             ","","50","","","PL1287    ","","","","1714181","","","1"
"10/2/2020 12:00:00 AM","1                                                 ","28","","S.17                ","B/No468             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20254             ","","50","","","","","","","1714182","","","1000"
"10/2/2020 12:00:00 AM","1                                                 ","28","","S.18                ","B/No468             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20254             ","","50","","","","","","","1714183","","","1000"
"10/2/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No468             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20254             ","","50","","","","","","","1714184","","","1000"
"10/2/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No468             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20254             ","","50","","","","","","","1714185","","","200"
"10/2/2020 12:00:00 AM","1                                                 ","28","","S.161               ","B/No468             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20254             ","","50","","","","","","","1714186","","","200"
"10/2/2020 12:00:00 AM","Tank K-65                                         ","40","","S.150               ","REQ522              ","0.00","0.00","0.0000","0.0000","12000.0000","0.00","","","1         ","Jv20255             ","","50","","","","","","","1714187","","","200"
"10/2/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1572              ","292500.00","35921.05","292500.0000","-15.0000","0.0000","85.53","","","1         ","Jv20256             ","","50","","","PL1288    ","","","","1714188","","","200"
"10/2/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.150               ","SO1572              ","693000.00","85105.26","693000.0000","-35.0000","0.0000","86.84","","","1         ","Jv20256             ","","50","","","PL1288    ","","","","1714189","","","200"
"10/2/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.15                ","SO1572              ","693000.00","85105.26","693000.0000","-35.0000","0.0000","86.84","","","1         ","Jv20256             ","","50","","","PL1288    ","","","","1714190","","","1"
"10/2/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1574              ","604500.00","74236.84","604500.0000","-31.0000","0.0000","85.53","","","1         ","Jv20260             ","","50","","","PL1289    ","","","","1714191","","","200"
"10/2/2020 12:00:00 AM","Diesel                                            ","30","1011655             ","S.113               ","LPO941              ","435000.00","0.00","435000.0000","5000.0000","0.0000","87.00","","","1         ","Jv20263             ","","50","","","GRN713    ","","","","1714192","","","1"
"10/2/2020 12:00:00 AM","CALZ                                              ","30","1011659             ","S.18                ","LPO943              ","2565.00","315.00","2565.0000","50.0000","0.0000","51.30","","","1         ","Jv20266             ","","50","","","GRN714    ","","","","1714193","","","1000"
"10/2/2020 12:00:00 AM","CAUSTIC SODA                                      ","30","1011658             ","S.30164             ","LPO943              ","3705.00","455.00","3705.0000","50.0000","0.0000","74.10","","","1         ","Jv20266             ","","50","","","GRN714    ","","","","1714194","","","1"
"10/5/2020 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1575              ","16000.00","1964.91","16000.0000","-1.0000","0.0000","70.18","","","1         ","Jv20268             ","","50","","","PL1290    ","","","","1714195","","","200"
"10/5/2020 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1575              ","16000.00","1964.91","16000.0000","-1.0000","0.0000","70.18","","","1         ","Jv20268             ","","50","","","PL1290    ","","","","1714196","","","1"
"10/5/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1576              ","20000.00","2456.14","20000.0000","-1.0000","0.0000","87.72","","","1         ","Jv20271             ","","50","","","PL1291    ","","","","1714197","","","200"
"10/5/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.150               ","SO1576              ","205000.00","25175.44","205000.0000","-10.0000","0.0000","89.91","","","1         ","Jv20271             ","","50","","","PL1291    ","","","","1714198","","","200"
"10/5/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.15                ","SO1576              ","205000.00","25175.44","205000.0000","-10.0000","0.0000","89.91","","","1         ","Jv20271             ","","50","","","PL1291    ","","","","1714199","","","1"
"10/6/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1578              ","20000.00","2456.14","20000.0000","-1.0000","0.0000","87.72","","","1         ","Jv20353             ","","50","","","PL1292    ","","","","1714200","","","200"
"10/6/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.150               ","SO1578              ","205000.00","25175.44","205000.0000","-10.0000","0.0000","89.91","","","1         ","Jv20353             ","","50","","","PL1292    ","","","","1714201","","","200"
"10/6/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.15                ","SO1578              ","205000.00","25175.44","205000.0000","-10.0000","0.0000","89.91","","","1         ","Jv20353             ","","50","","","PL1292    ","","","","1714202","","","1"
"10/7/2020 12:00:00 AM","K1-70  Emulsion (70% bidder c                     ","19","","S.7                 ","SO1579              ","760000.00","93333.33","760000.0000","-50.0000","0.0000","66.67","","","1         ","Jv20357             ","","50","","","PL1293    ","","","","1714203","","","200"
"10/7/2020 12:00:00 AM","K1-70  Emulsion (70% bidder c                     ","19","","S.15                ","SO1579              ","760000.00","93333.33","760000.0000","-50.0000","0.0000","66.67","","","1         ","Jv20357             ","","50","","","PL1293    ","","","","1714204","","","1"
"10/7/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1580              ","573500.00","70429.82","573500.0000","-31.0000","0.0000","81.14","","","1         ","Jv20361             ","","50","","","PL1294    ","","","","1714205","","","200"
"10/1/2020 12:00:00 AM","1                                                 ","28","","S.17                ","B/No469             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20415             ","","50","","","","","","","1714206","","","1000"
"10/1/2020 12:00:00 AM","1                                                 ","28","","S.18                ","B/No469             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20415             ","","50","","","","","","","1714207","","","1000"
"10/1/2020 12:00:00 AM","1                                                 ","28","","S.96                ","B/No469             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20415             ","","50","","","","","","","1714208","","","1000"
"10/1/2020 12:00:00 AM","1                                                 ","28","","S.104               ","B/No469             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20415             ","","50","","","","","","","1714209","","","1000"
"10/1/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No469             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20415             ","","50","","","","","","","1714210","","","200"
"10/2/2020 12:00:00 AM","1                                                 ","28","","S.17                ","B/No470             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20416             ","","50","","","","","","","1714211","","","1000"
"10/2/2020 12:00:00 AM","1                                                 ","28","","S.18                ","B/No470             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20416             ","","50","","","","","","","1714212","","","1000"
"10/2/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No470             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20416             ","","50","","","","","","","1714213","","","1000"
"10/2/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No470             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20416             ","","50","","","","","","","1714214","","","200"
"10/2/2020 12:00:00 AM","1                                                 ","28","","S.161               ","B/No470             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20416             ","","50","","","","","","","1714215","","","200"
"10/5/2020 12:00:00 AM","1                                                 ","28","","S.17                ","B/No471             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20417             ","","50","","","","","","","1714216","","","1000"
"10/5/2020 12:00:00 AM","1                                                 ","28","","S.18                ","B/No471             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20417             ","","50","","","","","","","1714217","","","1000"
"10/5/2020 12:00:00 AM","1                                                 ","28","","S.96                ","B/No471             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20417             ","","50","","","","","","","1714218","","","1000"
"10/5/2020 12:00:00 AM","1                                                 ","28","","S.104               ","B/No471             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20417             ","","50","","","","","","","1714219","","","1000"
"10/5/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No471             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20417             ","","50","","","","","","","1714220","","","200"
"10/7/2020 12:00:00 AM","1                                                 ","28","","S.17                ","B/No472             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20418             ","","50","","","","","","","1714221","","","1000"
"10/7/2020 12:00:00 AM","1                                                 ","28","","S.18                ","B/No472             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20418             ","","50","","","","","","","1714222","","","1000"
"10/7/2020 12:00:00 AM","1                                                 ","28","","S.96                ","B/No472             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20418             ","","50","","","","","","","1714223","","","1000"
"10/7/2020 12:00:00 AM","1                                                 ","28","","S.104               ","B/No472             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20418             ","","50","","","","","","","1714224","","","1000"
"10/7/2020 12:00:00 AM","1                                                 ","28","","S.160               ","B/No472             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20418             ","","50","","","","","","","1714225","","","200"
"10/7/2020 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ523              ","0.00","0.00","0.0000","178.0000","0.0000","0.00","","","1         ","Jv20419             ","","50","","","","","","","1714226","","","200"
"10/7/2020 12:00:00 AM","Tank K-65                                         ","40","","S.150               ","REQ524              ","0.00","0.00","0.0000","60.0000","0.0000","0.00","","","1         ","Jv20420             ","","50","","","","","","","1714227","","","200"
"10/1/2020 12:00:00 AM","K1-70  Emulsion (70% bidder c                     ","19","","S.7                 ","SO1581              ","760000.00","93333.33","760000.0000","-50.0000","0.0000","66.67","","","1         ","Jv20421             ","","50","","","PL1295    ","","","","1714228","","","200"
"10/1/2020 12:00:00 AM","K1-70  Emulsion (70% bidder c                     ","19","","S.15                ","SO1581              ","760000.00","93333.33","760000.0000","-50.0000","0.0000","66.67","","","1         ","Jv20421             ","","50","","","PL1295    ","","","","1714229","","","1"
"10/7/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.150               ","SO1582              ","639795.36","78571.36","639795.3600","-31.0000","0.0000","90.52","","","1         ","Jv20424             ","","50","","","PL1296    ","","","","1714230","","","200"
"10/7/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.15                ","SO1582              ","639795.36","78571.36","639795.3600","-31.0000","0.0000","90.52","","","1         ","Jv20424             ","","50","","","PL1296    ","","","","1714231","","","1"
"9/19/2020 12:00:00 AM","PLASTIC DRUM 1000LTS                              ","30","","S.60174             ","PINV643             ","8000.00","0.00","8000.0000","-10.0000","0.0000","800.00","","","1         ","Jv20427             ","","50","","","DN14      ","","","","1714232","","","1000"
"10/6/2020 12:00:00 AM","Buckets                                           ","30","1011666             ","S.90                ","LPO945              ","5204.10","639.10","5204.1000","11.0000","0.0000","473.10","","","1         ","Jv20439             ","","50","","","GRN715    ","","","","1714233","","","1"
"10/6/2020 12:00:00 AM","Drum Empties                                      ","30","1011669             ","S.15                ","LPO947              ","1800.00","0.00","1800.0000","2.0000","0.0000","900.00","","","1         ","Jv20445             ","","50","","","GRN716    ","","","","1714234","","","1"
"10/7/2020 12:00:00 AM","Drum Empties                                      ","30","1011672             ","S.15                ","LPO948              ","900.00","0.00","900.0000","1.0000","0.0000","900.00","","","1         ","Jv20448             ","","50","","","GRN717    ","","","","1714235","","","1"
"10/7/2020 12:00:00 AM","Drum Empties                                      ","30","1011675             ","S.15                ","LPO950              ","50000.00","0.00","50000.0000","50.0000","0.0000","1000.00","","","1         ","Jv20456             ","","50","","","GRN718    ","","","","1714236","","","1"
"10/8/2020 12:00:00 AM","Redicote EM 44                                    ","30","1011678             ","S.160               ","LPO951              ","348840.00","42840.00","348840.0000","0.0000","360.0000","969.00","","","1         ","Jv20473             ","","50","","","GRN719    ","","","","1714237","","","200"
"10/8/2020 12:00:00 AM","Redicote E 4875 NPF                               ","30","1011679             ","S.161               ","LPO951              ","520695.00","63945.00","520695.0000","0.0000","630.0000","826.50","","","1         ","Jv20473             ","","50","","","GRN719    ","","","","1714238","","","200"
"10/9/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1583              ","20000.00","2456.14","20000.0000","-1.0000","0.0000","87.72","","","1         ","Jv20482             ","","50","","","PL1297    ","","","","1714239","","","200"
"10/9/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.150               ","SO1583              ","164000.00","20140.35","164000.0000","-8.0000","0.0000","89.91","","","1         ","Jv20482             ","","50","","","PL1297    ","","","","1714240","","","200"
"10/9/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.15                ","SO1583              ","164000.00","20140.35","164000.0000","-8.0000","0.0000","89.91","","","1         ","Jv20482             ","","50","","","PL1297    ","","","","1714241","","","1"
"10/9/2020 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1584              ","32000.00","3929.82","32000.0000","-2.0000","0.0000","70.18","","","1         ","Jv20486             ","","50","","","PL1298    ","","","","1714242","","","200"
"10/9/2020 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1584              ","32000.00","3929.82","32000.0000","-2.0000","0.0000","70.18","","","1         ","Jv20486             ","","50","","","PL1298    ","","","","1714243","","","1"
"10/9/2020 12:00:00 AM","Buckets                                           ","30","1011684             ","S.90                ","LPO953              ","34536.30","4241.30","34536.3000","73.0000","0.0000","473.10","","","1         ","Jv20489             ","","50","","","GRN720    ","","","","1714244","","","1"
"10/9/2020 12:00:00 AM","Tins 4ltrs                                        ","30","1011685             ","S.93                ","LPO953              ","16986.00","2086.00","16986.0000","200.0000","0.0000","84.93","","","1         ","Jv20489             ","","50","","","GRN720    ","","","","1714245","","","1"
"10/12/2020 12:00:00 AM","Transport Charges                                 ","19","","S.36                ","SO1585              ","7000.00","0.00","7000.0000","-1.0000","0.0000","7000.00","","","1         ","Jv20491             ","","50","","","PL1299    ","","","","1714246","","","1"
