"itemcode","StockIn","cost","StockOut","StockBalance","rowid","journal","GRN","PartPerUnit"
"S.103               ","120","176.724","120","0","120081","Jv7360              ","LPO293              ",""
"S.35                ","800","145.57","800","0","130078","Jv7381              ","B/No176             ",""
"S.120               ","9150","51.7241530054645","9150","0","130079","Jv7393              ","LPO294              ",""
"S.112               ","400","9.267","400","0","140078","Jv7412              ","LPO295              ",""
"S.143               ","1","10344.83","1","0","140079","Jv7412              ","LPO295              ",""
"S.103               ","200","185.345","200","0","140080","Jv7420              ","LPO296              ",""
"S.143               ","1","10344.83","1","0","150078","Jv7480              ","LPO297              ",""
"S.6                 ","7400","41.79","7400","0","160078","Jv7523              ","B/No177             ",""
"S.6                 ","10000","32.08","10000","0","170078","Jv7626              ","B/No179             ",""
"S.120               ","18300","50","18300","0","170079","Jv7628              ","LPO298              ",""
"S.8                 ","49","50","0","49","170080","Jv7630              ","WRK194              ",""
"S.6                 ","10000","31.46","10000","0","170081","Jv7631              ","B/No180             ",""
"S.9                 ","4300","32.47","4300","0","180078","Jv7674              ","B/No181             ",""
"S.8                 ","22900","53.44","0","22900","180079","133                 ","133                 ",""
"S.8                 ","22900","53.44","0","22900","180080","Jv7676              ","22900               ",""
"S.13                ","16000","70.5","0","16000","180081","Jv7677              ","100000              ",""
"S.9                 ","20000","59.13","20000","0","180082","Jv7678              ","B/No182             ",""
"S.9                 ","10600","56.65","10600","0","180083","Jv7687              ","B/No183             ",""
"S.8                 ","4000","50","0","4000","180084","Jv7689              ","2.5                 ",""
"S.6                 ","10500","28.7","10500","0","180085","Jv7690              ","B/No184             ",""
"S.13                ","16000","67.75","0","16000","190078","Jv7746              ","LPO301              ",""
"S.15                ","106","900","106","0","190079","Jv7753              ","LPO302              ",""
"S.113               ","400","96","0","400","190080","Jv7757              ","LPO303              ",""
"S.8                 ","22420","51.72","0","22420","200078","139                 ","139                 ",""
"S.13                ","16000","67.7","0","16000","200079","Jv7836              ","LPO304              ",""
"S.13                ","10000","70.5","0","10000","200080","Jv7837              ","WRK196              ",""
"S.13                ","6000","70.5","0","6000","200081","Jv7838              ","WRK197              ",""
"S.8                 ","22420","51.72","0","22420","200082","Jv7839              ","WRK199              ",""
"S.9                 ","27000","58.68","27000","0","200083","Jv7840              ","B/No185             ",""
"S.6                 ","8100","37.45","8100","0","200084","Jv7848              ","B/No186             ",""
"S.15                ","120","900","120","0","200085","Jv7849              ","LPO305              ",""
"S.120               ","12810","53.9133177205308","12810","0","210078","Jv7883              ","LPO306              ",""
"S.8                 ","68","50","0","68","210079","Jv7891              ","WRK200              ",""
"S.8                 ","21","50","0","21","210080","Jv7892              ","WRK201              ",""
"S.9                 ","14000","58.05","14000","0","210081","Jv7894              ","B/No188             ",""
"S.9                 ","14000","58.05","14000","0","210082","Jv7895              ","B/No189             ",""
"S.15                ","102","1050","102","0","220078","Jv8009              ","LPO307              ",""
"S.15                ","200","1050","200","0","220079","Jv8011              ","LPO308              ",""
"S.120               ","9150","54.5411475409836","9150","0","230078","Jv8045              ","LPO309              ",""
"S.15                ","72","1050","72","0","230079","Jv8050              ","LPO310              ",""
"S.13                ","5000","73","0","5000","230080","Jv8052              ","LPO311              ",""
"S.15                ","75","1000","75","0","240078","Jv8057              ","LPO313              ",""
"S.8                 ","50","50","0","50","240079","Jv8088              ","WRK202              ",""
"S.13                ","7000","73","0","7000","240080","Jv8089              ","WRK203              ",""
"S.9                 ","13800","48.19","13800","0","240081","Jv8090              ","B/No190             ",""
"S.120               ","9150","53.4482513661202","9150","0","250078","Jv8124              ","LPO314              ",""
"S.13                ","3000","73","0","3000","250079","Jv8126              ","LPO315              ",""
"S.113               ","200","98","0","200","250080","Jv8126              ","LPO315              ",""
"S.8                 ","46","50","0","46","250081","Jv8134              ","WRK204              ",""
"S.13                ","5000","70.5","0","5000","250082","Jv8135              ","WRK205              ",""
"S.9                 ","8000","56.44","8000","0","250083","Jv8136              ","B/No191             ",""
"S.103               ","20","185.345","20","0","250084","Jv8184              ","LPO316              ",""
"S.120               ","9150","54.3103278688525","9150","0","250085","Jv8228              ","LPO317              ",""
"S.120               ","9150","52.5862295081967","9150","0","250086","Jv8239              ","LPO319              ",""
"S.8                 ","48","50","0","48","250087","Jv8243              ","WRK206              ",""
"S.7                 ","1500","47.31","1500","0","250088","Jv8244              ","B/No192             ",""
"S.6                 ","8000","41.49","8000","0","250089","Jv8250              ","B/No193             ",""
"S.13                ","5000","74","0","5000","260086","Jv8273              ","LPO320              ",""
"S.13                ","5000","70.5","0","5000","260087","Jv8297              ","WRK207              ",""
"S.6                 ","8785","50","8785","0","260088","Jv8298              ","WRK208              ",""
"S.8                 ","8785","50","0","8785","260089","Jv8299              ","WRK209              ",""
"S.9                 ","12000","60","12000","0","260090","Jv8300              ","B/No194             ",""
"S.120               ","9150","52.5862295081967","9150","0","270086","Jv8323              ","LPO321              ",""
"S.120               ","2745","52.5862295081967","2745","0","280086","Jv8375              ","LPO321              ",""
"S.120               ","13725","52.5862295081967","1665","12060","280087","Jv8380              ","LPO322              ",""
"S.8                 ","96","50","0","96","280088","Jv8384              ","WRK210              ",""
"S.13                ","13000","70.5","0","13000","280089","Jv8385              ","WRK211              ",""
"S.9                 ","13900","61.69","13900","0","280090","Jv8386              ","B/No195             ",""
"S.9                 ","13900","61.69","13900","0","280091","Jv8388              ","B/No196             ",""
"S.13                ","3000","75.5","0","3000","280092","Jv8390              ","LPO323              ",""
"S.15                ","130","1000","130","0","280093","Jv8405              ","LPO324              ",""
"S.120               ","11895","54.3103278688525","0","11895","290086","Jv8420              ","LPO325              ",""
"S.13                ","10000","72","0","10000","290087","Jv8421              ","LPO326              ",""
"S.13                ","10000","75","0","10000","290088","Jv8423              ","LPO328              ",""
"S.8                 ","49","50","0","49","290089","Jv8443              ","WRK212              ",""
"S.13                ","8000","70.5","0","8000","290090","Jv8444              ","WRK213              ",""
"S.9                 ","16500","59.32","16500","0","290091","Jv8445              ","B/No197             ",""
"S.15                ","150","1000","150","0","290092","Jv8465              ","LPO330              ",""
"S.103               ","60","185.345","60","0","290093","Jv8482              ","LPO331              ",""
"S.120               ","15555","53.4482513661202","0","15555","290094","Jv8488              ","LPO332              ",""
"S.120               ","6405","54.3103278688525","0","6405","290095","Jv8492              ","LPO325              ",""
"S.13                ","10000","74","0","10000","290096","Jv8493              ","LPO334              ",""
"S.8                 ","86","50","0","86","290097","Jv8536              ","WRK214              ",""
"S.13                ","10000","70.5","0","10000","290098","Jv8537              ","WRK215              ",""
"S.9                 ","26800","60.08","26800","0","290099","Jv8538              ","B/No198             ",""
"S.103               ","60","185.345","60","0","290100","Jv8701              ","LPO337              ",""
"S.120               ","18300","54.3103278688525","0","18300","300100","Jv8764              ","LPO338              ",""
"S.13                ","10000","74.6","0","10000","300101","Jv8771              ","LPO336              ",""
"S.10                ","200","57.35","200","0","300102","Jv8775              ","B/No199             ",""
"S.8                 ","48","50","0","48","300103","Jv8781              ","WRK216              ",""
"S.13                ","10000","70.5","0","10000","300104","Jv8782              ","WRK217              ",""
"S.9                 ","16700","60.01","16700","0","300105","Jv8783              ","B/No200             ",""
"S.8                 ","48","50","0","48","300106","Jv8795              ","WRK218              ",""
"S.6                 ","8000","29.77","8000","0","300107","Jv8796              ","B/No201             ",""
"S.7                 ","3000","61.29","3000","0","300108","Jv8797              ","B/No202             ",""
"S.13                ","10000","74.6","0","10000","300109","Jv8853              ","LPO336              ",""
"S.9                 ","6000","60.48","6000","0","300110","Jv8859              ","B/No203             ",""
"S.15                ","150","1000","150","0","310106","Jv8877              ","LPO339              ",""
"S.13                ","10000","74.6","0","10000","310107","Jv8917              ","LPO340              ",""
"S.120               ","10980","54.3103278688525","0","10980","310108","Jv8919              ","LPO341              ",""
"S.9                 ","11900","55.59","11900","0","320106","Jv8930              ","B/No204             ",""
"S.8                 ","49","50","0","49","320107","Jv8935              ","WRK220              ",""
"S.6                 ","10000","39.88","10000","0","320108","Jv8936              ","B/No205             ",""
"S.120               ","10980","54.3103278688525","0","10980","330106","Jv8942              ","LPO342              ",""
"S.8                 ","48","50","0","48","330107","Jv8949              ","WRK222              ",""
"S.13                ","10000","70.5","0","10000","330108","Jv8950              ","WRK223              ",""
"S.9                 ","16600","60.9","16600","0","330109","Jv8951              ","B/No206             ",""
"S.7                 ","9000","42.3","9000","0","340106","Jv9039              ","B/No207             ",""
"S.7                 ","9000","42.3","9000","0","340107","Jv9040              ","WRK224              ",""
"S.120               ","10980","54.3103278688525","0","10980","340108","Jv9058              ","LPO344              ",""
"S.120               ","10980","54.3103278688525","0","10980","350106","Jv9065              ","LPO345              ",""
"S.8                 ","49","50","0","49","350107","Jv9072              ","WRK225              ",""
"S.9                 ","10000","58.61","10000","0","350108","Jv9073              ","B/No208             ",""
"S.17                ","400000","0.04","0","400000","360106","Jv9160              ","LPO346              ",""
"S.120               ","10980","54.3103278688525","0","10980","370106","Jv9181              ","LPO350              ",""
"S.160               ","36000","3.625","0","36000","370107","Jv9182              ","LPO347              ",""
"S.13                ","10000","73.6","0","10000","370108","Jv9185              ","LPO349              ",""
"S.120               ","7320","54.3103278688525","0","7320","370109","Jv9191              ","LPO350              ",""
"S.15                ","160","1000","160","0","370110","Jv9199              ","LPO351              ",""
"S.13                ","10000","73.6","0","10000","370111","Jv9205              ","LPO349              ",""
"S.8                 ","49","50","0","49","370112","Jv9206              ","WRK227              ",""
"S.8                 ","49","50","0","49","370113","Jv9207              ","WRK228              ",""
"S.13                ","10000","70.5","0","10000","370114","Jv9208              ","WRK229              ",""
"S.9                 ","15700","59.53","15700","0","370115","Jv9209              ","B/No209             ",""
"S.13                ","10000","70.5","0","10000","370116","Jv9210              ","WRK230              ",""
"S.9                 ","15700","59.53","15700","0","370117","Jv9212              ","B/No210             ",""
"S.120               ","18117","54.3103278688525","0","18117","380106","Jv9284              ","LPO353              ",""
"S.8                 ","98","50","0","98","380107","Jv9290              ","WRK231              ",""
"S.13                ","10000","70.5","0","10000","380108","Jv9291              ","WRK232              ",""
"S.9                 ","11400","58.81","11400","0","380109","Jv9292              ","B/No211             ",""
"S.9                 ","11400","58.81","11400","0","380110","Jv9294              ","B/No212             ",""
"S.13                ","10000","74.6","0","10000","380111","Jv9329              ","LPO354              ",""
"S.120               ","9150","56.0344808743169","0","9150","390111","Jv9334              ","LPO355              ",""
"S.8                 ","48","50","0","48","390112","Jv9341              ","WRK235              ",""
"S.13                ","10000","70.5","0","10000","390113","Jv9342              ","WRK236              ",""
"S.9                 ","15400","59.05","15400","0","390114","Jv9343              ","B/No213             ",""
"S.6                 ","11000","31.05","11000","0","390115","Jv9344              ","B/No214             ",""
"S.7                 ","1500","55.43","1500","0","400111","Jv9366              ","B/No215             ",""
"S.15                ","50","1000","50","0","400112","Jv9374              ","LPO356              ",""
"S.13                ","10000","77.5","0","10000","410111","Jv9420              ","LPO357              ",""
"S.8                 ","49","50","0","49","420111","Jv9449              ","WRK237              ",""
"S.9                 ","10400","59.3","10400","0","420112","Jv9454              ","B/No216             ",""
"S.8                 ","8967","50","0","8967","420113","Jv9463              ","WRK238              ",""
"S.9                 ","9000","59.11","9000","0","420114","Jv9464              ","B/No217             ",""
"S.6                 ","7600","36.84","7600","0","420115","Jv9466              ","B/No218             ",""
"S.6                 ","6","54.62","6","0","420116","Jv9468              ","WRK239              ",""
"S.8                 ","3","54.62","0","3","420117","Jv9469              ","WRK240              ",""
"S.8                 ","1","54.62","0","1","420118","Jv9470              ","WRK241              ",""
"S.13                ","10000","70.5","0","10000","420119","Jv9471              ","WRK242              ",""
"S.9                 ","10400","61.03","10400","0","420120","Jv9472              ","B/No219             ",""
"S.103               ","200","195","200","0","420121","Jv9481              ","LPO358              ",""
"S.162               ","21840","53.45","21840","0","430111","Jv9502              ","LPO360              ",""
"S.8                 ","22","9387.93","0","22","440111","Jv9601              ","WRK243              ",""
"S.6                 ","5000","33.73","5000","0","440112","Jv9602              ","B/No220             ",""
"S.103               ","20","185.345","20","0","440113","Jv9612              ","LPO362              ",""
"S.8                 ","1000","54.47","0","1000","450111","Jv9674              ","WRK244              ",""
"S.99                ","8000","35.55","8000","0","450112","Jv9675              ","B/No221             ",""
"S.120               ","9150","62.5122404371585","0","9150","460111","Jv9753              ","LPO363              ",""
"S.8                 ","49","50","0","49","460112","Jv9770              ","WRK245              ",""
"S.7                 ","6000","57.79","6000","0","460113","Jv9771              ","B/No222             ",""
"S.6                 ","3000","29.27","3000","0","460114","Jv9773              ","B/No223             ",""
"S.120               ","7320","61.6379234972678","0","7320","460115","Jv9783              ","LPO365              ",""
"S.8                 ","41","50","0","41","460116","Jv9790              ","WRK246              ",""
"S.7                 ","10000","45.1","10000","0","460117","Jv9791              ","B/No224             ",""
"S.8                 ","1400","50","0","1400","460118","Jv9801              ","WRK247              ",""
"S.6                 ","2000","43.98","2000","0","460119","Jv9802              ","B/No225             ",""
"S.15                ","50","1000","50","0","470111","Jv9886              ","LPO366              ",""
"S.15                ","50","1000","50","0","480111","Jv9896              ","LPO367              ",""
"S.103               ","100","197.345","100","0","480112","Jv9898              ","LPO368              ",""
"S.120               ","9150","60.3448087431694","0","9150","490111","Jv9959              ","LPO375              ",""
"S.103               ","20","185.345","20","0","490112","Jv9965              ","LPO376              ",""
"S.8                 ","49","50","0","49","490113","Jv9970              ","WRK249              ",""
"S.6                 ","5150","41.48","5150","0","490114","Jv9974              ","B/No227             ",""
"S.160               ","36000","3.625","0","36000","500111","Jv10070             ","LPO378              ",""
"S.120               ","3348900","0.339180327868852","0","3348900","500112","Jv10072             ","LPO377              ",""
"S.15                ","100","1000","100","0","500113","Jv10079             ","LPO380              ",""
"S.9                 ","3800","53.19","3800","0","510111","Jv10169             ","B/No229             ",""
"S.120               ","9150","66.6101639344262","0","9150","520111","Jv10297             ","LPO388              ",""
"S.40164             ","7830","43.97","0","7830","520112","Jv10299             ","LPO387              ",""
"S.15                ","50","1000","50","0","520113","Jv10301             ","LPO389              ",""
"S.8                 ","23","43.97","0","23","520114","Jv10303             ","WRK251              ",""
"S.8                 ","4000","50","0","4000","520115","Jv10304             ","WRK252              ",""
"S.13                ","11520","70.5","0","11520","520116","Jv10305             ","WRK253              ",""
"S.9                 ","22200","58.5","22200","0","520117","Jv10306             ","B/No230             ",""
"S.34                ","20862","62.0689617486339","0","20862","530114","Jv10315             ","LPO391              ",""
"S.9                 ","7600","39.4","7600","0","540114","Jv10319             ","B/No231             ",""
"S.8                 ","4500","54.62","0","4500","550114","Jv10356             ","WRK255              ",""
"S.7                 ","5000","43.95","5000","0","550115","Jv10357             ","B/No232             ",""
"S.8                 ","45","54.62","0","45","560114","Jv10371             ","WRK256              ",""
"S.120               ","8235","64.6551912568306","0","8235","570114","Jv10384             ","LPO393              ",""
"S.13                ","5000","83.62","0","5000","570115","Jv10404             ","LPO394              ",""
"S.136               ","625","89","10","615","580114","Jv10453             ","LPO396              ",""
"S.120               ","9150","64.6551912568306","0","9150","590114","Jv10519             ","LPO397              ",""
"S.120               ","5490","64.6551912568306","0","5490","590115","Jv10534             ","LPO398              ",""
"S.9                 ","10200","58.44","10200","0","590116","Jv10541             ","B/No233             ",""
"S.103               ","200","185.345","200","0","600114","Jv10570             ","LPO401              ",""
"S.40165             ","9516","63.7931147540984","0","9516","600115","Jv10583             ","LPO402              ",""
"S.120               ","26535","63.7931147540984","0","26535","610114","Jv10629             ","LPO405              ",""
"S.136               ","550","95.3636363636364","0","550","610115","Jv10631             ","LPO406              ",""
"S.13                ","5000","85.34","0","5000","620114","Jv10709             ","LPO407              ",""
"S.8                 ","49","51.72","0","49","620115","Jv10718             ","WRK258              ",""
"S.13                ","5000","70.5","0","5000","620116","Jv10719             ","WRK259              ",""
"S.9                 ","12400","74.81","12400","0","620117","Jv10720             ","B/No234             ",""
"S.15                ","70","1000","70","0","630114","Jv10734             ","LPO408              ",""
"S.13                ","10000","81.9","0","10000","630115","Jv10760             ","LPO410              ",""
"S.40165             ","8235","58.6207103825137","0","8235","640114","Jv10851             ","LPO411              ",""
"S.160               ","36000","3.625","0","36000","640115","Jv10853             ","LPO412              ",""
"S.8                 ","48","51.72","0","48","640116","Jv10864             ","WRK260              ",""
"S.6                 ","7500","34.71","7500","0","640117","Jv10865             ","B/No235             ",""
"S.24                ","300","43.97","0","300","640118","Jv10881             ","WRK261              ",""
"S.41                ","700","82.27","0","700","640119","Jv10882             ","B/No236             ",""
"S.24                ","270","43.97","0","270","640120","Jv10883             ","WRK262              ",""
"S.41                ","350","82.27","0","350","640121","Jv10884             ","B/No237             ",""
"S.40165             ","26535","58.6207103825137","0","26535","650114","Jv10908             ","LPO413              ",""
"S.15                ","50","1000","50","0","650115","Jv10910             ","LPO414              ",""
"S.8                 ","4349","61.21","0","4349","650116","Jv10938             ","LPO415              ",""
"S.6                 ","5800","42.72","5800","0","660114","Jv10958             ","B/No238             ",""
"S.120               ","9150","62.0689617486339","0","9150","660115","Jv10975             ","LPO416              ",""
"S.13                ","5000","70.5","0","5000","660116","Jv10977             ","WRK264              ",""
"S.8                 ","48","50","0","48","660117","Jv10978             ","WRK265              ",""
"S.9                 ","11300","58.71","11300","0","660118","Jv10979             ","B/No239             ",""
"S.8                 ","34","50","0","34","660119","Jv10981             ","WRK266              ",""
"S.6                 ","8400","33.44","8400","0","660120","Jv10982             ","B/No240             ",""
"S.13                ","5000","99","0","5000","660121","Jv11016             ","LPO418              ",""
"S.8                 ","2706","70.01","0","2706","660122","Jv11025             ","LPO429              ",""
"S.103               ","200","215","200","0","660123","Jv11044             ","LPO430              ",""
"S.13                ","5000","98.5","0","5000","660124","Jv11050             ","LPO434              ",""
"S.120               ","9150","72.5","0","9150","670123","Jv11058             ","LPO433              ",""
"S.8                 ","6000","50","0","6000","670124","Jv11113             ","WRK267              ",""
"S.6                 ","10000","30.14","10000","0","670125","Jv11114             ","B/No241             ",""
"S.120               ","9150","64.6551912568306","0","9150","670126","Jv11128             ","LPO403              ",""
"S.120               ","9150","64.6551912568306","0","9150","670127","Jv11133             ","LPO392              ",""
"S.15                ","52","1000","52","0","670128","Jv11247             ","LPO435              ",""
"S.9                 ","36000","125","36000","0","680128","Jv11350             ","LPO436              ",""
"S.15                ","50","1000","50","0","690128","Jv11396             ","LPO437              ",""
"S.15                ","50","1000","50","0","690129","Jv11398             ","LPO438              ",""
"S.120               ","15555","69","0","15555","700128","Jv11450             ","LPO441              ",""
"S.112               ","420","225","420","0","700129","Jv11452             ","LPO442              ",""
"S.94                ","125000","0.6786","0","125000","700130","Jv11454             ","LPO443              ",""
"S.9                 ","24000","90","24000","0","710128","Jv11476             ","LPO444              ",""
"S.143               ","3","9000","3","0","720128","Jv11561             ","LPO445              ",""
"S.143               ","2","9000","2","0","720129","Jv11562             ","LPO446              ",""
"S.112               ","460","250","460","0","720130","Jv11567             ","LPO447              ",""
"S.95                ","180","105.98","180","0","720131","Jv11585             ","B/No242             ",""
"S.15                ","50","1000","50","0","720132","Jv11710             ","LPO448              ",""
"S.8                 ","10","50","0","10","720133","Jv11743             ","WRK268              ",""
"S.7                 ","9600","36.59","9600","0","720134","Jv11744             ","B/No243             ",""
"S.120               ","10980","69","0","10980","720135","Jv11772             ","LPO450              ",""
"S.120               ","9150","65.8743169398907","0","9150","720136","Jv11774             ","LPO449              ",""
"S.95                ","190","100.41","190","0","720137","Jv11785             ","B/No244             ",""
"S.143               ","5","9500","5","0","720138","Jv11787             ","LPO451              ",""
"S.15                ","50","1000","50","0","720139","Jv11848             ","LPO452              ",""
"S.15                ","50","1000","50","0","720140","Jv11850             ","LPO453              ",""
"S.8                 ","48","50","0","48","720141","Jv11852             ","WRK269              ",""
"S.7                 ","11800","42.98","11800","0","720142","Jv11853             ","B/No245             ",""
"S.120               ","18300","65","0","18300","720143","Jv11867             ","LPO455              ",""
"S.8                 ","48","50","0","48","720144","Jv11869             ","WRK270              ",""
"S.6                 ","10300","32.81","10300","0","720145","Jv11870             ","B/No246             ",""
"S.94                ","50000","0.6786","0","50000","720146","Jv11880             ","LPO456              ",""
"S.15                ","80","1000","80","0","720147","Jv11882             ","LPO457              ",""
"S.120               ","26535","64","0","26535","720148","Jv11920             ","LPO458              ",""
"S.8                 ","15000","50","0","15000","720149","Jv11925             ","WRK271              ",""
"S.8                 ","7000","50","0","7000","720150","Jv11926             ","WRK272              ",""
"S.9                 ","7800","98","7800","0","720151","Jv11927             ","LPO460              ",""
"S.6                 ","11000","35.79","11000","0","720152","Jv11932             ","B/No247             ",""
"S.15                ","50","1000","50","0","720153","Jv11934             ","LPO463              ",""
"S.15                ","150","1000","150","0","720154","Jv11936             ","LPO464              ",""
"S.120               ","1507005","0.349726775956284","0","1507005","720155","Jv11938             ","LPO465              ",""
"S.137               ","210000","0.841","0","210000","720156","Jv11948             ","LPO462              ",""
"S.60165             ","41616","3.69823529411765","0","41616","720157","Jv11948             ","LPO462              ",""
"S.160               ","36000","4.205","0","36000","720158","Jv11948             ","LPO462              ",""
"S.120               ","14640","64","0","14640","720159","Jv11965             ","LPO466              ",""
"S.15                ","50","1000","50","0","720160","Jv11983             ","LPO467              ",""
"S.6                 ","11000","34.48","11000","0","720161","Jv12050             ","B/No248             ",""
"S.15                ","35","1000","35","0","720162","Jv12063             ","LPO471              ",""
"S.15                ","65","1000","65","0","720163","Jv12064             ","LPO470              ",""
"S.13                ","10000","98.5","0","10000","720164","Jv12073             ","LPO469              ",""
"S.15                ","50","1000","50","0","720165","Jv12077             ","LPO472              ",""
"S.9                 ","4900","60.44","4900","0","720166","Jv12079             ","B/No249             ",""
"S.13                ","10000","70.5","0","10000","720167","Jv12088             ","WRK274              ",""
"S.9                 ","18000","60.07","18000","0","720168","Jv12089             ","B/No250             ",""
"S.120               ","17385","65","0","17385","720169","Jv12112             ","LPO473              ",""
"S.6                 ","11200","37.57","11200","0","720170","Jv12132             ","B/No251             ",""
"S.15                ","100","1000","100","0","720171","Jv12152             ","LPO475              ",""
"S.6                 ","9400","55.15","9400","0","720172","Jv12156             ","B/No252             ",""
"S.120               ","17568","65","0","17568","720173","Jv12191             ","LPO474              ",""
"S.7                 ","11000","41.43","11000","0","720174","Jv12224             ","B/No253             ",""
"S.7                 ","11000","41.47","11000","0","720175","Jv12226             ","B/No254             ",""
"S.7                 ","2500","52.36","2500","0","720176","Jv12231             ","B/No255             ",""
"S.160               ","36000","3.625","0","36000","720177","Jv12252             ","LPO476              ",""
"S.15                ","50","1000","50","0","720178","Jv12285             ","LPO483              ",""
"S.15                ","150","1000","150","0","720179","Jv12286             ","LPO481              ",""
"S.6                 ","11200","35.72","11200","0","720180","Jv12308             ","B/No256             ",""
"S.95                ","260","86.33","260","0","720181","Jv12324             ","B/No257             ",""
"S.143               ","1","9000","1","0","720182","Jv12326             ","LPO488              ",""
"S.120               ","18300","64","0","18300","720183","Jv12335             ","LPO487              ",""
"S.143               ","1","9000","1","0","720184","Jv12337             ","LPO491              ",""
"S.6                 ","9000","36.96","9000","0","720185","Jv12342             ","B/No258             ",""
"S.120               ","26535","62","0","26535","720186","Jv12354             ","LPO493              ",""
"S.8                 ","48","53.45","0","48","720187","Jv12373             ","WRK276              ",""
"S.6                 ","10500","30.66","10500","0","720188","Jv12374             ","B/No259             ",""
"S.120               ","7869","62","0","7869","720189","Jv12434             ","LPO494              ",""
"S.103               ","200","271.44","200","0","720190","Jv12447             ","LPO496              ",""
"S.143               ","1","9000","1","0","720191","Jv12447             ","LPO496              ",""
"S.15                ","150","1000","150","0","720192","Jv12473             ","LPO497              ",""
"S.15                ","50","1000","50","0","720193","Jv12476             ","LPO498              ",""
"S.15                ","6","850","6","0","720194","Jv12530             ","LPO499              ",""
"S.160               ","180","841","0","180","720195","Jv12550             ","LPO500              ",""
"S.120               ","6771","62","0","6771","720196","Jv12563             ","LPO501              ",""
"S.10                ","7200","56.7","7200","0","720197","Jv12584             ","B/No260             ",""
"S.15                ","50","1000","50","0","720198","Jv12589             ","LPO502              ",""
"S.6                 ","10000","36.38","10000","0","720199","Jv12595             ","B/No261             ",""
"S.103               ","100","271.44","100","0","720200","Jv12619             ","LPO504              ",""
