"itemcode","date","invoiceno","journalno","doctype","receiptno","amount","receiptjournal"
"cr390               ","4/16/2013 12:00:00 AM","INV687              ","J.5531              ","20","                    ","5056.00","J.7220              "
"cr390               ","4/16/2013 12:00:00 AM","INV688              ","J.5532              ","20","                    ","3712.00","J.7220              "
"cr390               ","4/17/2013 12:00:00 AM","INV690              ","J.5535              ","20","                    ","19968.00","J.7220              "
"cr390               ","4/18/2013 12:00:00 AM","INV691              ","J.5542              ","20","                    ","4800.00","J.7220              "
"cr390               ","4/19/2013 12:00:00 AM","INV692              ","J.5554              ","20","                    ","138080.00","J.7220              "
"cr390               ","4/22/2013 12:00:00 AM","INV694              ","J.5556              ","20","                    ","1345.00","J.7220              "
"cr390               ","4/22/2013 12:00:00 AM","INV695              ","J.5557              ","20","                    ","1345.00","J.7220              "
"cr390               ","4/22/2013 12:00:00 AM","INV696              ","J.5558              ","20","                    ","12368.00","J.7220              "
"cr390               ","4/22/2013 12:00:00 AM","INV697              ","J.5567              ","20","                    ","96435.00","J.7220              "
"cr390               ","4/22/2013 12:00:00 AM","INV698              ","J.5581              ","20","                    ","7152.00","J.7220              "
"cr390               ","4/23/2013 12:00:00 AM","INV699              ","J.5582              ","20","                    ","2528.00","J.7220              "
"cr390               ","4/25/2013 12:00:00 AM","INV701              ","J.5688              ","20","                    ","5728.00","J.7220              "
"cr390               ","4/27/2013 12:00:00 AM","INV702              ","J.5757              ","20","                    ","40800.00","J.7220              "
"cr390               ","4/29/2013 12:00:00 AM","INV704              ","J.5761              ","20","                    ","11920.00","J.7220              "
"cr390               ","4/29/2013 12:00:00 AM","INV705              ","J.5762              ","20","                    ","168000.00","J.7220              "
"cr390               ","4/30/2013 12:00:00 AM","INV706              ","J.5763              ","20","                    ","133395.00","J.7220              "
"cr390               ","4/30/2013 12:00:00 AM","INV707              ","J.5769              ","20","                    ","129184.00","J.7220              "
"cr390               ","5/1/2013 12:00:00 AM","INV709              ","J.5771              ","20","                    ","96435.00","J.7220              "
"cr390               ","5/2/2013 12:00:00 AM","INV710              ","J.5791              ","20","                    ","41800.00","J.7220              "
"cr390               ","5/3/2013 12:00:00 AM","INV713              ","J.5845              ","20","                    ","11920.00","J.7220              "
"cr390               ","5/4/2013 12:00:00 AM","INV714              ","J.5857              ","20","                    ","11548.00","J.7220              "
"cr390               ","5/6/2013 12:00:00 AM","INV719              ","J.5887              ","20","                    ","607.00","J.7220              "
"cr390               ","5/9/2013 12:00:00 AM","INV724              ","J.5965              ","20","                    ","4768.00","J.7220              "
"cr390               ","5/10/2013 12:00:00 AM","INV726              ","J.5974              ","20","                    ","129280.00","J.7220              "
"cr390               ","5/11/2013 12:00:00 AM","INV731              ","J.6008              ","20","                    ","48000.00","J.7220              "
"cr390               ","5/11/2013 12:00:00 AM","INV732              ","J.6010              ","20","                    ","71600.00","J.7220              "
"cr390               ","5/13/2013 12:00:00 AM","INV733              ","J.6015              ","20","                    ","2400.00","J.7220              "
"cr390               ","5/13/2013 12:00:00 AM","INV734              ","J.6016              ","20","                    ","11920.00","J.7220              "
"cr390               ","5/13/2013 12:00:00 AM","INV735              ","J.6017              ","20","                    ","109760.00","J.7220              "
"cr390               ","5/13/2013 12:00:00 AM","INV736              ","J.6018              ","20","                    ","2384.00","J.7220              "
"cr390               ","5/13/2013 12:00:00 AM","INV737              ","J.6019              ","20","                    ","90400.00","J.7220              "
"cr390               ","5/14/2013 12:00:00 AM","INV743              ","J.6028              ","20","                    ","4768.00","J.7220              "
"cr390               ","5/14/2013 12:00:00 AM","INV741              ","J.6025              ","20","                    ","2384.00","J.7220              "
"cr390               ","5/14/2013 12:00:00 AM","INV742              ","J.6026              ","20","                    ","2384.00","J.7220              "
"cr390               ","5/14/2013 12:00:00 AM","INV744              ","J.6042              ","20","                    ","23840.00","J.7220              "
"cr390               ","5/15/2013 12:00:00 AM","INV748              ","J.6064              ","20","                    ","40320.00","J.7220              "
"cr390               ","5/15/2013 12:00:00 AM","INV747              ","J.6054              ","20","                    ","4800.00","J.7220              "
"cr390               ","5/16/2013 12:00:00 AM","INV750              ","J.6078              ","20","                    ","122390.00","J.7220              "
"cr390               ","5/16/2013 12:00:00 AM","INV752              ","J.6082              ","20","                    ","2384.00","J.7220              "
"cr390               ","5/16/2013 12:00:00 AM","INV753              ","J.6094              ","20","                    ","23840.00","J.7220              "
"cr390               ","5/16/2013 12:00:00 AM","INV763              ","J.6119              ","20","                    ","9120.00","J.7220              "
"cr390               ","5/17/2013 12:00:00 AM","INV754              ","J.6105              ","20","                    ","358.00","J.7220              "
"cr390               ","5/17/2013 12:00:00 AM","INV755              ","J.6107              ","20","                    ","14880.00","J.7220              "
"cr390               ","5/17/2013 12:00:00 AM","INV757              ","J.6109              ","20","                    ","40530.00","J.7220              "
"cr390               ","5/17/2013 12:00:00 AM","INV761              ","J.6113              ","20","                    ","66560.00","J.7220              "
"cr390               ","5/18/2013 12:00:00 AM","INV762              ","J.6117              ","20","                    ","2400.00","J.7220              "
"cr390               ","5/20/2013 12:00:00 AM","INV764              ","J.6125              ","20","                    ","83448.00","J.7220              "
"cr390               ","5/21/2013 12:00:00 AM","INV768              ","J.6137              ","20","                    ","47961.00","J.7220              "
"cr390               ","5/23/2013 12:00:00 AM","INV770              ","J.6162              ","20","                    ","8096.00","J.7220              "
"cr390               ","5/23/2013 12:00:00 AM","INV771              ","J.6165              ","20","                    ","4768.00","J.7220              "
"cr390               ","5/24/2013 12:00:00 AM","INV772              ","J.6167              ","20","                    ","2016.00","J.7220              "
"cr390               ","5/24/2013 12:00:00 AM","INV773              ","J.6169              ","20","                    ","8160.00","J.7220              "
"cr390               ","5/24/2013 12:00:00 AM","INV774              ","J.6171              ","20","                    ","2400.00","J.7220              "
"cr390               ","5/25/2013 12:00:00 AM","INV775              ","J.6176              ","20","                    ","94512.00","J.7220              "
"cr390               ","5/28/2013 12:00:00 AM","INV780              ","J.6197              ","20","                    ","23840.00","J.7220              "
"cr390               ","5/28/2013 12:00:00 AM","INV778              ","J.6188              ","20","                    ","11424.00","J.7220              "
"cr390               ","5/28/2013 12:00:00 AM","INV779              ","J.6193              ","20","                    ","4768.00","J.7220              "
"cr390               ","5/29/2013 12:00:00 AM","INV781              ","J.6200              ","20","                    ","96000.00","J.7220              "
"cr390               ","5/29/2013 12:00:00 AM","INV782              ","J.6204              ","20","                    ","23840.00","J.7220              "
"cr390               ","5/30/2013 12:00:00 AM","INV783              ","J.6207              ","20","                    ","10480.00","J.7220              "
"cr390               ","5/30/2013 12:00:00 AM","INV784              ","J.6216              ","20","                    ","7152.00","J.7220              "
"cr390               ","6/1/2013 12:00:00 AM","INV786              ","J.6619              ","20","                    ","12800.00","J.7220              "
"cr390               ","6/3/2013 12:00:00 AM","INV788              ","J.6232              ","20","                    ","151064.00","J.7220              "
"cr390               ","6/3/2013 12:00:00 AM","INV787              ","J.6231              ","20","                    ","7152.00","J.7220              "
"cr390               ","6/4/2013 12:00:00 AM","INV789              ","J.6233              ","20","                    ","153033.00","J.7220              "
"cr390               ","6/4/2013 12:00:00 AM","INV790              ","J.6237              ","20","                    ","2400.00","J.7220              "
"cr390               ","6/5/2013 12:00:00 AM","INV791              ","J.6246              ","20","                    ","84000.00","J.7220              "
"cr390               ","6/5/2013 12:00:00 AM","INV792              ","J.6266              ","20","                    ","5760.00","J.7220              "
"cr390               ","6/5/2013 12:00:00 AM","INV793              ","J.6270              ","20","                    ","7152.00","J.7220              "
"cr390               ","6/5/2013 12:00:00 AM","INV794              ","J.6272              ","20","                    ","83931.00","J.7220              "
"cr390               ","6/6/2013 12:00:00 AM","INV795              ","J.6274              ","20","                    ","12000.00","J.7220              "
"cr390               ","6/6/2013 12:00:00 AM","INV797              ","J.6287              ","20","                    ","119902.00","J.7220              "
"cr390               ","6/6/2013 12:00:00 AM","INV798              ","J.6291              ","20","                    ","4768.00","J.7220              "
"cr390               ","6/6/2013 12:00:00 AM","INV800              ","J.6296              ","20","                    ","6272.00","J.7220              "
"cr390               ","6/6/2013 12:00:00 AM","INV796              ","J.6286              ","20","                    ","12368.00","J.7220              "
"cr390               ","6/7/2013 12:00:00 AM","INV809              ","J.6317              ","20","                    ","9536.00","J.7220              "
"cr390               ","6/10/2013 12:00:00 AM","INV813              ","J.6344              ","20","                    ","50640.00","J.7220              "
"cr390               ","6/11/2013 12:00:00 AM","INV814              ","J.6365              ","20","                    ","759.00","J.7220              "
"cr390               ","6/11/2013 12:00:00 AM","INV815              ","J.6367              ","20","                    ","7040.00","J.7220              "
"cr390               ","6/11/2013 12:00:00 AM","INV816              ","J.6372              ","20","                    ","96000.00","J.7220              "
"cr390               ","6/11/2013 12:00:00 AM","INV817              ","J.6373              ","20","                    ","10112.00","J.7220              "
"cr390               ","6/11/2013 12:00:00 AM","INV818              ","J.6374              ","20","                    ","50560.00","J.7220              "
"cr390               ","6/11/2013 12:00:00 AM","INV819              ","J.6376              ","20","                    ","8096.00","J.7220              "
"cr390               ","6/12/2013 12:00:00 AM","INV820              ","J.6398              ","20","                    ","208576.00","J.7220              "
"cr390               ","6/13/2013 12:00:00 AM","INV821              ","J.6400              ","20","                    ","6656.00","J.7220              "
"cr390               ","6/13/2013 12:00:00 AM","INV822              ","J.6406              ","20","                    ","140336.00","J.7220              "
"cr390               ","6/18/2013 12:00:00 AM","INV826              ","J.6436              ","20","                    ","176384.00","J.7220              "
"cr390               ","6/18/2013 12:00:00 AM","INV827              ","J.6437              ","20","                    ","166400.00","J.7220              "
"cr390               ","6/19/2013 12:00:00 AM","INV829              ","J.6446              ","20","                    ","34240.00","J.7220              "
"cr390               ","6/19/2013 12:00:00 AM","INV828              ","J.6440              ","20","                    ","9536.00","J.7220              "
"cr390               ","6/21/2013 12:00:00 AM","INV830              ","J.6449              ","20","                    ","14304.00","J.7220              "
"cr390               ","6/21/2013 12:00:00 AM","INV831              ","J.6451              ","20","                    ","24000.00","J.7220              "
"cr390               ","6/21/2013 12:00:00 AM","INV832              ","J.6488              ","20","                    ","2400.00","J.7220              "
"cr390               ","6/21/2013 12:00:00 AM","INV833              ","J.6489              ","20","                    ","759.00","J.7220              "
"cr390               ","6/21/2013 12:00:00 AM","INV834              ","J.6490              ","20","                    ","24858.00","J.7220              "
"cr390               ","6/24/2013 12:00:00 AM","INV835              ","J.6493              ","20","                    ","166400.00","J.7220              "
"cr390               ","6/24/2013 12:00:00 AM","INV836              ","J.6495              ","20","                    ","4800.00","J.7220              "
"cr390               ","6/24/2013 12:00:00 AM","INV837              ","J.6496              ","20","                    ","3328.00","J.7220              "
"cr390               ","6/24/2013 12:00:00 AM","INV855              ","J.6737              ","20","                    ","124800.00","J.7220              "
"cr390               ","6/25/2013 12:00:00 AM","INV845              ","J.6507              ","20","                    ","4800.00","J.7220              "
"cr390               ","6/25/2013 12:00:00 AM","INV844              ","J.6503              ","20","                    ","12429.00","J.7220              "
"cr390               ","6/27/2013 12:00:00 AM","INV847              ","J.6514              ","20","                    ","58371.57","J.7220              "
"cr390               ","6/27/2013 12:00:00 AM","INV847              ","J.6514              ","20","P.O483              ","37628.43","J.6723              "
"cr390               ","7/2/2013 12:00:00 AM","INV849              ","J.6606              ","20","P.O483              ","1215.57","J.6723              "
"cr390               ","7/2/2013 12:00:00 AM","INV849              ","J.6606              ","20","P.O476              ","37872.43","J.6626              "
"cr390               ","7/3/2013 12:00:00 AM","INV851              ","J.6634              ","20","P.O476              ","66127.57","J.6626              "
"cr390               ","7/3/2013 12:00:00 AM","INV851              ","J.6634              ","20","P.O477              ","104000.00","J.6627              "
"cr390               ","7/3/2013 12:00:00 AM","INV851              ","J.6634              ","20","P.O478              ","63729.43","J.6628              "
"cr390               ","7/4/2013 12:00:00 AM","INV853              ","J.6714              ","20","P.O478              ","92625.77","J.6628              "
"cr390               ","7/4/2013 12:00:00 AM","INV853              ","J.6714              ","20","P.O480              ","3374.23","J.6726              "
"cr390               ","7/9/2013 12:00:00 AM","INV856              ","J.6738              ","20","P.O480              ","17473.13","J.6726              "
"cr390               ","7/9/2013 12:00:00 AM","INV856              ","J.6738              ","20","P.O482              ","40064.80","J.6724              "
"cr390               ","7/9/2013 12:00:00 AM","INV856              ","J.6738              ","20","P.O481              ","92862.07","J.6725              "
"cr390               ","7/11/2013 12:00:00 AM","INV857              ","J.6751              ","20","P.O481              ","49920.00","J.6725              "
"cr390               ","7/11/2013 12:00:00 AM","INV858              ","J.6753              ","20","P.O481              ","3576.00","J.6725              "
"cr390               ","7/11/2013 12:00:00 AM","INV859              ","J.6761              ","20","P.O481              ","5641.93","J.6725              "
"cr390               ","7/11/2013 12:00:00 AM","INV859              ","J.6761              ","20","P.O487              ","23958.07","J.6729              "
"cr390               ","7/11/2013 12:00:00 AM","INV861              ","J.6774              ","20","P.O487              ","50560.00","J.6729              "
"cr390               ","7/11/2013 12:00:00 AM","INV862              ","J.6775              ","20","P.O487              ","39881.93","J.6729              "
"cr390               ","7/11/2013 12:00:00 AM","INV862              ","J.6775              ","20","P.O489              ","35958.07","J.6731              "
"cr390               ","7/11/2013 12:00:00 AM","INV863              ","J.6776              ","20","P.O489              ","10112.00","J.6731              "
"cr390               ","7/11/2013 12:00:00 AM","INV864              ","J.6777              ","20","P.O489              ","12640.00","J.6731              "
"cr390               ","7/12/2013 12:00:00 AM","INV865              ","J.6779              ","20","P.O489              ","14089.93","J.6731              "
"cr390               ","7/12/2013 12:00:00 AM","INV865              ","J.6779              ","20","P.O495              ","7350.07","J.6895              "
"cr390               ","7/12/2013 12:00:00 AM","INV866              ","J.6781              ","20","P.O495              ","7152.00","J.6895              "
"cr390               ","7/12/2013 12:00:00 AM","INV867              ","J.6790              ","20","P.O495              ","36000.00","J.6895              "
"cr390               ","7/16/2013 12:00:00 AM","INV871              ","J.6865              ","20","P.O495              ","7152.00","J.6895              "
"cr390               ","7/17/2013 12:00:00 AM","INV872              ","J.6882              ","20","P.O495              ","63661.93","J.6895              "
"cr390               ","7/17/2013 12:00:00 AM","INV877              ","J.6927              ","20","P.O496              ","9536.00","J.6900              "
"cr390               ","7/17/2013 12:00:00 AM","INV872              ","J.6882              ","20","P.O496              ","8338.07","J.6900              "
"cr390               ","7/18/2013 12:00:00 AM","INV875              ","J.6924              ","20","P.O496              ","88800.00","J.6900              "
"cr390               ","7/18/2013 12:00:00 AM","INV874              ","J.6922              ","20","P.O496              ","10065.93","J.6900              "
"cr390               ","7/18/2013 12:00:00 AM","INV874              ","J.6922              ","20","P.O498              ","7040.00","J.6891              "
"cr390               ","7/18/2013 12:00:00 AM","INV874              ","J.6922              ","20","670                 ","27895.00","J.7133              "
"cr390               ","7/18/2013 12:00:00 AM","INV874              ","J.6922              ","20","P.O499              ","7040.00","J.7045              "
"cr390               ","7/18/2013 12:00:00 AM","INV874              ","J.6922              ","20","P.O518              ","90999.07","J.7018              "
"cr390               ","7/20/2013 12:00:00 AM","INV878              ","J.6933              ","20","P.O518              ","10920.93","J.7018              "
"cr390               ","7/20/2013 12:00:00 AM","INV878              ","J.6933              ","20","P.O506              ","38999.07","J.6901              "
"cr390               ","7/23/2013 12:00:00 AM","INV879              ","J.6972              ","20","P.O506              ","3576.00","J.6901              "
"cr390               ","7/25/2013 12:00:00 AM","INV882              ","J.6978              ","20","P.O506              ","12429.00","J.6901              "
"cr390               ","7/26/2013 12:00:00 AM","INV884              ","J.7007              ","20","P.O506              ","24858.00","J.6901              "
"cr390               ","7/26/2013 12:00:00 AM","INV885              ","J.7010              ","20","P.O506              ","2400.00","J.6901              "
"cr390               ","7/26/2013 12:00:00 AM","INV886              ","J.7016              ","20","P.O506              ","12000.00","J.6901              "
"cr390               ","7/26/2013 12:00:00 AM","INV1030             ","J.8376              ","20","P.O506              ","1600.00","J.6901              "
"cr390               ","7/29/2013 12:00:00 AM","INV887              ","J.7034              ","20","P.O506              ","4570.73","J.6901              "
"cr390               ","7/29/2013 12:00:00 AM","INV887              ","J.7034              ","20","P.O513              ","116480.00","J.7023              "
"cr390               ","7/29/2013 12:00:00 AM","INV887              ","J.7034              ","20","P.O528              ","46949.27","J.7040              "
"cr390               ","7/30/2013 12:00:00 AM","INV888              ","J.7039              ","20","P.O528              ","2970.73","J.7040              "
"cr390               ","7/30/2013 12:00:00 AM","INV888              ","J.7039              ","20","P.O519              ","13717.27","J.7026              "
"cr390               ","8/2/2013 12:00:00 AM","INV891              ","J.7180              ","20","P.O519              ","94026.73","J.7026              "
"cr390               ","8/2/2013 12:00:00 AM","INV891              ","J.7180              ","20","P.O522              ","62680.27","J.7028              "
"cr390               ","8/3/2013 12:00:00 AM","INV892              ","J.7187              ","20","P.O522              ","4828.00","J.7028              "
"cr390               ","8/5/2013 12:00:00 AM","INV927              ","J.7411              ","20","P.O522              ","9536.00","J.7028              "
"cr390               ","8/5/2013 12:00:00 AM","INV928              ","J.7415              ","20","P.O522              ","2241.00","J.7028              "
"cr390               ","8/6/2013 12:00:00 AM","INV896              ","J.7232              ","20","P.O522              ","25536.33","J.7028              "
"cr390               ","8/6/2013 12:00:00 AM","INV897              ","J.7236              ","20","P.O529              ","14304.00","J.7046              "
"cr390               ","8/6/2013 12:00:00 AM","INV898              ","J.7238              ","20","P.O529              ","9536.00","J.7046              "
"cr390               ","8/6/2013 12:00:00 AM","INV899              ","J.7240              ","20","P.O529              ","4768.00","J.7046              "
"cr390               ","8/6/2013 12:00:00 AM","INV896              ","J.7232              ","20","P.O529              ","50303.67","J.7046              "
"cr390               ","8/7/2013 12:00:00 AM","INV901              ","J.7251              ","20","P.O529              ","42310.73","J.7046              "
"cr390               ","8/7/2013 12:00:00 AM","INV901              ","J.7251              ","20","P.O536              ","88889.27","J.7181              "
"cr390               ","8/8/2013 12:00:00 AM","INV902              ","J.7280              ","20","P.O536              ","17596.33","J.7181              "
"cr390               ","8/8/2013 12:00:00 AM","INV905              ","J.7310              ","20","P.O534              ","2400.00","J.7186              "
"cr390               ","8/8/2013 12:00:00 AM","INV902              ","J.7280              ","20","P.O534              ","78403.67","J.7186              "
"cr390               ","8/12/2013 12:00:00 AM","INV903              ","J.7283              ","20","P.O534              ","39196.33","J.7186              "
"cr390               ","8/12/2013 12:00:00 AM","INV903              ","J.7283              ","20","INVW40              ","8960.00","J.7740              "
"cr390               ","8/12/2013 12:00:00 AM","INV903              ","J.7283              ","20","P.O539              ","71843.67","J.7218              "
"cr390               ","8/12/2013 12:00:00 AM","INV904              ","J.7284              ","20","P.O539              ","103200.00","J.7218              "
"cr390               ","8/14/2013 12:00:00 AM","INV906              ","J.7328              ","20","P.O539              ","4768.00","J.7218              "
"cr390               ","8/16/2013 12:00:00 AM","INV911              ","J.7337              ","20","P.O539              ","106839.53","J.7218              "
"cr390               ","8/16/2013 12:00:00 AM","INV911              ","J.7337              ","20","P.O538              ","52152.47","J.7185              "
"cr390               ","8/17/2013 12:00:00 AM","INV912              ","J.7339              ","20","P.O538              ","96000.00","J.7185              "
"cr390               ","8/19/2013 12:00:00 AM","INV915              ","J.7344              ","20","P.O538              ","17696.00","J.7185              "
"cr390               ","8/19/2013 12:00:00 AM","INV916              ","J.7345              ","20","P.O538              ","50560.00","J.7185              "
"cr390               ","8/19/2013 12:00:00 AM","INV914              ","J.7343              ","20","P.O538              ","9600.00","J.7185              "
"cr390               ","8/21/2013 12:00:00 AM","INV918              ","J.7356              ","20","P.O538              ","18075.37","J.7185              "
"cr390               ","8/21/2013 12:00:00 AM","INV918              ","J.7356              ","20","P.O541              ","7204.63","J.7292              "
"cr390               ","8/22/2013 12:00:00 AM","INV920              ","J.7366              ","20","P.O541              ","89681.77","J.7292              "
"cr390               ","8/22/2013 12:00:00 AM","INV920              ","J.7366              ","20","P.O544              ","124886.23","J.7290              "
"cr390               ","8/26/2013 12:00:00 AM","INV922              ","J.7378              ","20","P.O544              ","27113.77","J.7290              "
"cr390               ","8/26/2013 12:00:00 AM","INV922              ","J.7378              ","20","P.O548              ","76471.20","J.7287              "
"cr390               ","8/26/2013 12:00:00 AM","INV922              ","J.7378              ","20","P.O547              ","45215.03","J.7293              "
"cr390               ","8/28/2013 12:00:00 AM","INV924              ","J.7382              ","20","P.O547              ","4483.00","J.7293              "
"cr390               ","8/29/2013 12:00:00 AM","INV926              ","J.7389              ","20","P.O547              ","16800.00","J.7293              "
"cr390               ","8/31/2013 12:00:00 AM","INV929              ","J.7416              ","20","P.O547              ","103104.00","J.7293              "
"cr390               ","8/31/2013 12:00:00 AM","INV930              ","J.7417              ","20","P.O547              ","16192.00","J.7293              "
"cr390               ","8/31/2013 12:00:00 AM","INV932              ","J.7422              ","20","P.O547              ","22679.57","J.7293              "
"cr390               ","8/31/2013 12:00:00 AM","INV932              ","J.7422              ","20","P.O551              ","71099.43","J.7294              "
"cr390               ","9/2/2013 12:00:00 AM","INV934              ","J.7427              ","20","P.O551              ","32890.17","J.7294              "
"cr390               ","9/2/2013 12:00:00 AM","INV934              ","J.7427              ","20","P.O553              ","48709.83","J.7296              "
"cr390               ","9/2/2013 12:00:00 AM","INV935              ","J.7429              ","20","P.O553              ","2400.00","J.7296              "
"cr390               ","9/3/2013 12:00:00 AM","INV936              ","J.7446              ","20","P.O553              ","43488.57","J.7296              "
"cr390               ","9/3/2013 12:00:00 AM","INV936              ","J.7446              ","20","285                 ","11834.00","J.7606              "
"cr390               ","9/3/2013 12:00:00 AM","INV936              ","J.7446              ","20","P.O554              ","45477.43","J.7305              "
"cr390               ","9/3/2013 12:00:00 AM","2337                ","J.7912              ","20","P.O554              ","4552.00","J.7305              "
"cr390               ","9/4/2013 12:00:00 AM","INV937              ","J.7499              ","20","P.O554              ","52982.57","J.7305              "
"cr390               ","9/4/2013 12:00:00 AM","INV937              ","J.7499              ","20","P.O555              ","60777.43","J.7354              "
"cr390               ","9/4/2013 12:00:00 AM","INV938              ","J.7500              ","20","P.O555              ","5056.00","J.7354              "
"cr390               ","9/5/2013 12:00:00 AM","INV941              ","J.7619              ","20","P.O555              ","40236.17","J.7354              "
"cr390               ","9/5/2013 12:00:00 AM","INV941              ","J.7619              ","20","P.O558              ","10323.83","J.7355              "
"cr390               ","9/5/2013 12:00:00 AM","INV942              ","J.7620              ","20","P.O558              ","20224.00","J.7355              "
"cr390               ","9/11/2013 12:00:00 AM","INV946              ","J.7723              ","20","P.O558              ","5172.00","J.7355              "
"cr390               ","9/11/2013 12:00:00 AM","INV947              ","J.7727              ","20","P.O558              ","5172.00","J.7355              "
"cr390               ","9/13/2013 12:00:00 AM","INV950              ","J.7752              ","20","P.O558              ","6724.00","J.7355              "
"cr390               ","9/16/2013 12:00:00 AM","INV953              ","J.7783              ","20","P.O558              ","9600.00","J.7355              "
"cr390               ","9/16/2013 12:00:00 AM","INV954              ","J.7784              ","20","P.O558              ","49722.00","J.7355              "
"cr390               ","9/16/2013 12:00:00 AM","INV956              ","J.7787              ","20","P.O558              ","24858.00","J.7355              "
"cr390               ","9/17/2013 12:00:00 AM","INV957              ","J.7789              ","20","P.O558              ","120000.00","J.7355              "
"cr390               ","9/19/2013 12:00:00 AM","INV958              ","J.7823              ","20","P.O558              ","1329.77","J.7355              "
"cr390               ","9/19/2013 12:00:00 AM","INV958              ","J.7823              ","20","P.O563              ","11099.23","J.7350              "
"cr390               ","9/19/2013 12:00:00 AM","INV959              ","J.7825              ","20","P.O563              ","2400.00","J.7350              "
"cr390               ","9/19/2013 12:00:00 AM","INV960              ","J.7831              ","20","P.O563              ","13440.00","J.7350              "
"cr390               ","9/20/2013 12:00:00 AM","INV995              ","J.8175              ","20","P.O563              ","12429.00","J.7350              "
"cr390               ","9/23/2013 12:00:00 AM","INV966              ","J.7877              ","20","P.O563              ","24000.00","J.7350              "
"cr390               ","9/24/2013 12:00:00 AM","INV965              ","J.7875              ","20","P.O563              ","10055.77","J.7350              "
"cr390               ","9/24/2013 12:00:00 AM","INV965              ","J.7875              ","20","P.O564              ","206923.23","J.7362              "
"cr390               ","9/25/2013 12:00:00 AM","INV967              ","J.7878              ","20","P.O564              ","24000.00","J.7362              "
"cr390               ","9/26/2013 12:00:00 AM","INV980              ","J.8035              ","20","P.O564              ","27911.97","J.7362              "
"cr390               ","9/26/2013 12:00:00 AM","INV980              ","J.8035              ","20","P.O566              ","68088.03","J.7390              "
"cr390               ","9/27/2013 12:00:00 AM","INV974              ","J.7916              ","20","P.O566              ","9600.00","J.7390              "
"cr390               ","9/27/2013 12:00:00 AM","INV972              ","J.7904              ","20","P.O566              ","74311.97","J.7390              "
"cr390               ","9/27/2013 12:00:00 AM","INV972              ","J.7904              ","20","P.O569              ","52088.03","J.7370              "
"cr390               ","9/28/2013 12:00:00 AM","INV968              ","J.7900              ","20","P.O569              ","34368.00","J.7370              "
"cr390               ","9/28/2013 12:00:00 AM","INV969              ","J.7901              ","20","P.O569              ","6931.00","J.7370              "
"cr390               ","9/28/2013 12:00:00 AM","INV970              ","J.7902              ","20","P.O569              ","20160.00","J.7370              "
"cr390               ","9/30/2013 12:00:00 AM","INV973              ","J.7906              ","20","P.O569              ","2672.97","J.7370              "
"cr390               ","9/30/2013 12:00:00 AM","INV973              ","J.7906              ","20","P.O570              ","9807.03","J.7371              "
"cr390               ","10/3/2013 12:00:00 AM","INV998              ","J.8192              ","20","P.O570              ","24858.00","J.7371              "
"cr390               ","10/3/2013 12:00:00 AM","INV978              ","J.7995              ","20","P.O570              ","36480.00","J.7371              "
"cr390               ","10/3/2013 12:00:00 AM","INV990              ","J.8148              ","20","P.O570              ","37920.00","J.7371              "
"cr390               ","10/3/2013 12:00:00 AM","INV991              ","J.8149              ","20","P.O570              ","6322.97","J.7371              "
"cr390               ","10/3/2013 12:00:00 AM","INV991              ","J.8149              ","20","P.O572              ","44237.03","J.7372              "
"cr390               ","10/3/2013 12:00:00 AM","INV992              ","J.8150              ","20","P.O572              ","29717.37","J.7372              "
"cr390               ","10/3/2013 12:00:00 AM","INV992              ","J.8150              ","20","P.O571              ","20842.63","J.7373              "
"cr390               ","10/3/2013 12:00:00 AM","INV1105             ","J.8729              ","20","P.O571              ","10800.00","J.7373              "
"cr390               ","10/4/2013 12:00:00 AM","INV977              ","J.7946              ","20","P.O571              ","4800.00","J.7373              "
"cr390               ","10/7/2013 12:00:00 AM","INV979              ","J.8015              ","20","P.O571              ","5248.00","J.7373              "
"cr390               ","10/7/2013 12:00:00 AM","INV993              ","J.8151              ","20","P.O571              ","25280.00","J.7373              "
"cr390               ","10/9/2013 12:00:00 AM","INV981              ","J.8079              ","20","P.O571              ","59909.37","J.7373              "
"cr390               ","10/9/2013 12:00:00 AM","INV981              ","J.8079              ","20","P.O573              ","63402.63","J.7374              "
"cr390               ","10/9/2013 12:00:00 AM","INV982              ","J.8080              ","20","P.O573              ","48920.13","J.7374              "
"cr390               ","10/9/2013 12:00:00 AM","INV982              ","J.8080              ","20","P.O574              ","22880.00","J.7375              "
"cr390               ","10/9/2013 12:00:00 AM","INV982              ","J.8080              ","20","P.O576              ","48199.87","J.7377              "
"cr390               ","10/9/2013 12:00:00 AM","INV983              ","J.8082              ","20","P.O576              ","3793.00","J.7377              "
"cr390               ","10/11/2013 12:00:00 AM","INV989              ","J.8147              ","20","P.O576              ","8487.13","J.7377              "
"cr390               ","10/11/2013 12:00:00 AM","INV989              ","J.8147              ","20","01053457            ","94.87","J.7914              "
"cr390               ","10/14/2013 12:00:00 AM","INV999              ","J.8202              ","20","01053457            ","2913.13","J.7914              "
"cr390               ","10/14/2013 12:00:00 AM","INV999              ","J.8202              ","20","P.O581              ","10600.00","J.7392              "
"cr390               ","10/14/2013 12:00:00 AM","INV999              ","J.8202              ","20","P.O585              ","11766.87","J.7409              "
"cr390               ","10/15/2013 12:00:00 AM","INV994              ","J.8173              ","20","P.O585              ","143040.00","J.7409              "
