"Date","Documentno","Documenttype","Accountno","Grossamount","JournalNo","Dimension_One","Dimension_Two","Currency","whtax"
"9/5/2016 12:00:00 AM","P.O1653             ","20","cr483               ","-105000.00","J.18593             ","          ","          ","KES",""
"9/8/2016 12:00:00 AM","P.O1654             ","20","cr483               ","-158550.00","J.18594             ","          ","          ","KES",""
"8/31/2016 12:00:00 AM","                    ","0","cr575               ","600000.00","J.18595             ","          ","          ","",""
"8/18/2016 12:00:00 AM","P.O1636             ","20","cr585               ","-400000.00","J.18597             ","          ","          ","KES",""
"9/13/2016 12:00:00 AM","INV2503             ","20","cr390               ","-33600.00","J.18602             ","          ","          ","",""
"9/14/2016 12:00:00 AM","INV2504             ","20","cr390               ","-2384.00","J.18605             ","          ","          ","",""
"8/31/2016 12:00:00 AM","1189                ","53","cr558               ","1200000.00","J.18606             ","          ","          ","KES",""
"8/31/2016 12:00:00 AM","1189                ","53","cr468               ","1500000.00","J.18607             ","          ","          ","KES",""
"9/1/2016 12:00:00 AM","1190                ","53","cr568               ","777600.00","J.18608             ","          ","          ","KES",""
"9/1/2016 12:00:00 AM","1190                ","53","cr568               ","128000.00","J.18609             ","          ","          ","KES",""
"8/31/2016 12:00:00 AM","                    ","0","cr575               ","770000.00","J.18610             ","          ","          ","",""
"9/1/2016 12:00:00 AM","                    ","0","cr575               ","595000.00","J.18611             ","          ","          ","",""
"9/9/2016 12:00:00 AM","001060              ","53","cr403               ","995000.00","J.18612             ","          ","          ","KES",""
"9/14/2016 12:00:00 AM","rtgs                ","53","cr538               ","304660.50","J.18613             ","          ","          ","KES",""
"9/15/2016 12:00:00 AM","                    ","0","cr575               ","300000.00","J.18614             ","          ","          ","",""
"9/15/2016 12:00:00 AM","INV2505             ","20","cr390               ","-8690.00","J.18616             ","          ","          ","",""
"9/16/2016 12:00:00 AM","INV2506             ","20","cr390               ","-52416.00","J.18620             ","          ","          ","",""
"8/30/2016 12:00:00 AM","01112652            ","20","cr390               ","3200.00","J.18621             ","          ","          ","KES",""
"8/30/2016 12:00:00 AM","01112652            ","20","cr380               ","-23200.00","J.18621             ","          ","          ","KES",""
"9/7/2016 12:00:00 AM","                    ","0","cr390               ","55262.85","J.18623             ","          ","          ","",""
"9/16/2016 12:00:00 AM","INV2507             ","20","cr390               ","-108800.00","J.18624             ","          ","          ","",""
"9/17/2016 12:00:00 AM","INV2508             ","20","cr390               ","-97920.00","J.18625             ","          ","          ","",""
"9/17/2016 12:00:00 AM","INV2509             ","20","cr390               ","-108000.00","J.18626             ","          ","          ","",""
"9/17/2016 12:00:00 AM","INV2510             ","20","cr390               ","-32991.00","J.18627             ","          ","          ","",""
"9/19/2016 12:00:00 AM","INV2511             ","20","cr390               ","-4800.00","J.18630             ","          ","          ","",""
"9/19/2016 12:00:00 AM","INV2512             ","20","cr390               ","-4800.00","J.18631             ","          ","          ","",""
"9/20/2016 12:00:00 AM","INV2513             ","20","cr390               ","-2400.00","J.18633             ","          ","          ","",""
"9/5/2016 12:00:00 AM","P.O1641             ","20","cr390               ","60000.00","J.18635             ","          ","          ","KES",""
"9/5/2016 12:00:00 AM","P.O1641             ","20","cr537               ","-435000.00","J.18635             ","          ","          ","KES",""
"9/21/2016 12:00:00 AM","INV2514             ","20","cr390               ","-64973.00","J.18636             ","          ","          ","",""
"9/21/2016 12:00:00 AM","INV2515             ","20","cr390               ","-7680.00","J.18637             ","          ","          ","",""
"9/22/2016 12:00:00 AM","INV2516             ","20","cr390               ","-4768.00","J.18638             ","          ","          ","",""
"8/6/2016 12:00:00 AM","                    ","0","cr576               ","200000.00","J.18640             ","          ","          ","",""
"8/6/2016 12:00:00 AM","                    ","0","cr576               ","100000.00","J.18641             ","          ","          ","",""
"8/24/2016 12:00:00 AM","                    ","0","cr575               ","96500.00","J.18642             ","          ","          ","",""
"9/23/2016 12:00:00 AM","INV2517             ","20","cr390               ","-12828.00","J.18644             ","          ","          ","",""
"9/15/2016 12:00:00 AM","P.O1655             ","20","cr483               ","-94500.00","J.18645             ","          ","          ","KES",""
"9/17/2016 12:00:00 AM","P.O1656             ","20","cr483               ","-94500.00","J.18647             ","          ","          ","KES",""
"9/19/2016 12:00:00 AM","P.O1657             ","20","cr483               ","-121800.00","J.18648             ","          ","          ","KES",""
"9/23/2016 12:00:00 AM","                    ","0","cr390               ","42000.00","J.18649             ","          ","          ","",""
"9/21/2016 12:00:00 AM","P.O1658             ","20","cr390               ","40568.97","J.18650             ","          ","          ","KES",""
"9/21/2016 12:00:00 AM","P.O1658             ","20","cr556               ","-294125.00","J.18650             ","          ","          ","KES",""
"9/23/2016 12:00:00 AM","INV2518             ","20","cr390               ","-108800.00","J.18651             ","          ","          ","",""
"9/24/2016 12:00:00 AM","INV2519             ","20","cr390               ","0.00","J.18652             ","          ","          ","",""
"9/24/2016 12:00:00 AM","INV2520             ","20","cr390               ","-9600.00","J.18653             ","          ","          ","",""
"9/24/2016 12:00:00 AM","INV2521             ","20","cr390               ","-11587.00","J.18654             ","          ","          ","",""
"9/21/2016 12:00:00 AM","INV2522             ","20","cr390               ","-83219.00","J.18655             ","          ","          ","",""
"9/26/2016 12:00:00 AM","INV2523             ","20","cr390               ","-21760.00","J.18670             ","          ","          ","",""
"9/26/2016 12:00:00 AM","INV2524             ","20","cr390               ","-108000.00","J.18671             ","          ","          ","",""
"4/29/2016 12:00:00 AM","P.O1536             ","20","cr390               ","157655.17","J.18672             ","          ","          ","KES",""
"4/29/2016 12:00:00 AM","P.O1536             ","20","cr572               ","-1143000.00","J.18672             ","          ","          ","KES",""
"4/26/2016 12:00:00 AM","P.O1536             ","20","cr390               ","156537.93","J.18673             ","          ","          ","KES",""
"4/26/2016 12:00:00 AM","P.O1536             ","20","cr572               ","-1134900.00","J.18673             ","          ","          ","KES",""
"4/21/2016 12:00:00 AM","                    ","0","cr572               ","3000000.00","J.18674             ","          ","          ","",""
"4/21/2016 12:00:00 AM","                    ","0","cr575               ","-3000000.00","J.18674             ","          ","          ","",""
"8/30/2016 12:00:00 AM","PV00334             ","20","cr513               ","-1343.00","J.18704             ","          ","          ","KES",""
"9/7/2016 12:00:00 AM","2194                ","22","cr513               ","27028.00","J.18705             ","          ","          ","",""
"9/7/2016 12:00:00 AM","2195                ","22","cr515               ","14850.00","J.18707             ","          ","          ","",""
"9/28/2016 12:00:00 AM","INV2525             ","20","cr390               ","-4768.00","J.18711             ","          ","          ","",""
"9/19/2016 12:00:00 AM","00444               ","53","cr483               ","380100.00","J.18728             ","          ","          ","KES",""
"9/16/2016 12:00:00 AM","00440               ","53","cr473               ","206216.00","J.18729             ","          ","          ","KES",""
"9/13/2016 12:00:00 AM","1                   ","53","cr558               ","996540.00","J.18730             ","          ","          ","KES",""
"9/2/2016 12:00:00 AM","                    ","0","cr447               ","22800.00","J.18731             ","          ","          ","",""
"9/2/2016 12:00:00 AM","                    ","0","cr447               ","41000.00","J.18732             ","          ","          ","",""
"9/9/2016 12:00:00 AM","PV00335             ","20","cr583               ","-52000.00","J.18733             ","          ","          ","KES",""
"9/15/2016 12:00:00 AM","2214                ","22","cr514               ","33480.00","J.18736             ","          ","          ","",""
"9/16/2016 12:00:00 AM","2212                ","22","cr367               ","18998.00","J.18743             ","          ","          ","",""
"9/29/2016 12:00:00 AM","000456              ","53","cr371               ","42443.00","J.18764             ","          ","          ","KES",""
"9/29/2016 12:00:00 AM","000452              ","53","cr372               ","146353.00","J.18765             ","          ","          ","KES",""
"9/24/2016 12:00:00 AM","RTGS                ","53","cr586               ","98900.00","J.18766             ","          ","          ","KES",""
"9/30/2016 12:00:00 AM","                    ","0","cr575               ","156101.00","J.18805             ","          ","          ","",""
"9/30/2016 12:00:00 AM","                    ","0","cr575               ","715899.00","J.18806             ","          ","          ","",""
"9/30/2016 12:00:00 AM","INV2526             ","20","cr390               ","-65177.00","J.18807             ","          ","          ","",""
"9/30/2016 12:00:00 AM","INV2527             ","20","cr390               ","-2150.00","J.18808             ","          ","          ","",""
"9/26/2016 12:00:00 AM","INMG1109            ","20","cr390               ","9600.00","J.18809             ","          ","          ","KES",""
"9/26/2016 12:00:00 AM","INMG1109            ","20","cr354               ","-69600.00","J.18809             ","          ","          ","KES",""
"8/16/2016 12:00:00 AM","P.O1632             ","20","cr580               ","-100000.00","J.18810             ","          ","          ","KES",""
"10/3/2016 12:00:00 AM","INV2528             ","20","cr390               ","-3186.00","J.18857             ","          ","          ","",""
"9/30/2016 12:00:00 AM","PV00336             ","20","cr473               ","-177542.00","J.18898             ","          ","          ","KES",""
"9/10/2016 12:00:00 AM","                    ","0","cr575               ","371000.00","J.18903             ","          ","          ","",""
"9/10/2016 12:00:00 AM","                    ","0","cr575               ","200000.00","J.18904             ","          ","          ","",""
"9/22/2016 12:00:00 AM","                    ","0","cr588               ","1348620.00","J.18906             ","          ","          ","",""
"10/3/2016 12:00:00 AM","INV2529             ","20","cr390               ","-289655.00","J.18907             ","          ","          ","",""
"9/24/2016 12:00:00 AM","000446              ","53","cr571               ","170000.00","J.18908             ","          ","          ","KES",""
"9/26/2016 12:00:00 AM","                    ","0","cr575               ","610000.00","J.18909             ","          ","          ","",""
"9/26/2016 12:00:00 AM","                    ","0","cr576               ","200000.00","J.18910             ","          ","          ","",""
"10/4/2016 12:00:00 AM","INV2530             ","20","cr390               ","0.00","J.18912             ","          ","          ","",""
"10/4/2016 12:00:00 AM","INV2531             ","20","cr390               ","-65664.00","J.18915             ","          ","          ","",""
"9/28/2016 12:00:00 AM","000453              ","53","cr441               ","256000.00","J.18916             ","          ","          ","KES",""
"10/2/2016 12:00:00 AM","P.O1659             ","20","cr390               ","200668.97","J.18917             ","          ","          ","KES",""
"10/2/2016 12:00:00 AM","P.O1659             ","20","cr590               ","-1454850.00","J.18917             ","          ","          ","KES",""
"10/4/2016 12:00:00 AM","RTGS                ","53","cr590               ","1454850.00","J.18918             ","          ","          ","KES",""
"9/30/2016 12:00:00 AM","000412              ","53","cr369               ","124300.00","J.18919             ","          ","          ","KES",""
"9/30/2016 12:00:00 AM","000413              ","53","cr369               ","50000.00","J.18920             ","          ","          ","KES",""
"10/4/2016 12:00:00 AM","INV2532             ","20","cr390               ","-106400.00","J.18921             ","          ","          ","",""
"10/5/2016 12:00:00 AM","INV2533             ","20","cr390               ","-108000.00","J.18924             ","          ","          ","",""
"10/6/2016 12:00:00 AM","INV2534             ","20","cr390               ","-2400.00","J.18925             ","          ","          ","",""
"9/30/2016 12:00:00 AM","P.O1660             ","20","cr483               ","-210000.00","J.18931             ","          ","          ","KES",""
"10/8/2016 12:00:00 AM","INV2535             ","20","cr390               ","-24960.00","J.18933             ","          ","          ","",""
"9/30/2016 12:00:00 AM","PV00337             ","20","cr390               ","18221.10","J.18934             ","          ","          ","KES",""
"9/30/2016 12:00:00 AM","PV00337             ","20","cr372               ","-132103.00","J.18934             ","          ","          ","KES",""
"9/30/2016 12:00:00 AM","PV00338             ","20","cr369               ","-25000.00","J.18935             ","          ","          ","KES",""
"9/30/2016 12:00:00 AM","PV00339             ","20","cr571               ","-180000.00","J.18936             ","          ","          ","KES",""
"9/1/2016 12:00:00 AM","GRN1349             ","20","cr390               ","8860.00","J.18937             ","          ","          ","KES",""
"9/1/2016 12:00:00 AM","GRN1349             ","20","cr402               ","-64235.00","J.18937             ","          ","          ","KES",""
"10/10/2016 12:00:00 AM","INV2536             ","20","cr390               ","-10112.00","J.18938             ","          ","          ","",""
"9/30/2016 12:00:00 AM","PV 00340            ","20","cr371               ","-38765.60","J.18939             ","          ","          ","KES",""
"10/5/2016 12:00:00 AM","INV2537             ","20","cr390               ","-111840.00","J.18945             ","          ","          ","",""
"9/10/2016 12:00:00 AM","                    ","0","cr575               ","150000.00","J.18948             ","          ","          ","",""
"9/19/2016 12:00:00 AM","                    ","0","cr575               ","80000.00","J.18949             ","          ","          ","",""
"9/27/2016 12:00:00 AM","                    ","0","cr588               ","-1337000.63","J.18950             ","          ","          ","",""
"9/30/2016 12:00:00 AM","                    ","0","cr515               ","-19650.00","J.18951             ","          ","          ","",""
"9/30/2016 12:00:00 AM","                    ","0","cr513               ","-32105.00","J.18952             ","          ","          ","",""
"9/30/2016 12:00:00 AM","                    ","0","cr514               ","-34680.00","J.18953             ","          ","          ","",""
"10/7/2016 12:00:00 AM","                    ","0","cr521               ","32105.00","J.18954             ","          ","          ","",""
"10/7/2016 12:00:00 AM","                    ","0","cr515               ","19650.00","J.18955             ","          ","          ","",""
"10/7/2016 12:00:00 AM","                    ","0","cr514               ","34680.00","J.18956             ","          ","          ","",""
"10/12/2016 12:00:00 AM","INV2538             ","20","cr390               ","-4352.00","J.18958             ","          ","          ","",""
"10/1/2016 12:00:00 AM","2                   ","2","cr512               ","5520.00","Jv416               ","","","KES",""
"10/4/2016 12:00:00 AM","2                   ","2","cr583               ","40000.00","Jv422               ","","","KES",""
"9/30/2016 12:00:00 AM","11                  ","23","cr354               ","-69600.00","Jv500               ","          ","          ","KES",""
"9/30/2016 12:00:00 AM","11                  ","23","cr354               ","-69600.00","Jv501               ","          ","          ","KES",""
"10/31/2016 12:00:00 AM","pv00347             ","23","cr372               ","-147366.63","Jv674               ","          ","          ","KES",""
"10/6/2016 12:00:00 AM","pv00348             ","23","cr583               ","-62000.00","Jv710               ","          ","          ","KES",""
"10/24/2016 12:00:00 AM","pv00349             ","23","cr583               ","-140000.00","Jv711               ","          ","          ","KES",""
"11/7/2016 12:00:00 AM","pv00350             ","23","cr583               ","-55000.00","Jv712               ","          ","          ","KES",""
"10/26/2016 12:00:00 AM","RTGS                ","53","cr583               ","100000.00","Jv714               ","","","KES",""
"10/7/2016 12:00:00 AM","RTGS                ","53","cr575               ","60000.00","Jv949               ","","","KES",""
"11/2/2016 12:00:00 AM","233194              ","23","cr447               ","-46800.00","Jv987               ","          ","          ","KES",""
"11/2/2016 12:00:00 AM","11                  ","2","cr447               ","46800.00","Jv988               ","","","KES",""
"12/6/2016 12:00:00 AM","pv00554             ","23","cr473               ","-201654.00","Jv1004              ","          ","          ","KES",""
"12/7/2016 12:00:00 AM","90                  ","0","cr462               ","1744760.35","Jv1037              ","          ","          ","KES",""
"11/9/2016 12:00:00 AM","13                  ","2","cr515               ","19650.00","Jv1070              ","","","KES",""
"11/18/2016 12:00:00 AM","13                  ","2","cr514               ","38400.00","Jv1085              ","","","KES",""
"12/13/2016 12:00:00 AM","PV00556             ","23","cr372               ","-111158.00","Jv1140              ","          ","          ","KES",""
"11/30/2016 12:00:00 AM","PV00555             ","23","cr371               ","-21050.00","Jv1141              ","          ","          ","KES",""
"12/10/2016 12:00:00 AM","PINV23              ","20","cr366               ","-15000.00","Jv1164              ","          ","          ","KES",""
"12/8/2016 12:00:00 AM","PINV24              ","20","cr429               ","-124000.15","Jv1174              ","          ","          ","KES",""
"10/6/2016 12:00:00 AM","4                   ","2","cr583               ","22000.00","Jv457               ","","","KES",""
"10/6/2016 12:00:00 AM","4                   ","2","cr381               ","50000.00","Jv463               ","","","KES",""
"10/14/2016 12:00:00 AM","RTGS                ","53","cr483               ","315000.00","Jv538               ","","","KES",""
"10/28/2016 12:00:00 AM","PINV25              ","20","cr402               ","-39440.00","Jv1179              ","          ","          ","KES",""
"11/3/2016 12:00:00 AM","PINV26              ","20","cr483               ","-121800.00","Jv1180              ","          ","          ","KES",""
"11/28/2016 12:00:00 AM","PINV27              ","20","cr553               ","-79999.96","Jv1182              ","          ","          ","KES",""
"12/6/2016 12:00:00 AM","PINV28              ","20","cr356               ","-383999.96","Jv1183              ","          ","          ","KES",""
"10/5/2016 12:00:00 AM","PINV29              ","20","cr588               ","-1551217.20","Jv1184              ","          ","          ","KES",""
"12/6/2016 12:00:00 AM","PINV30              ","20","cr429               ","-124000.00","Jv1186              ","          ","          ","KES",""
"12/7/2016 12:00:00 AM","PINV31              ","20","cr429               ","-122000.00","Jv1187              ","          ","          ","KES",""
"12/13/2016 12:00:00 AM","PINV32              ","20","cr429               ","-120000.00","Jv1188              ","          ","          ","KES",""
"12/8/2016 12:00:00 AM","PINV33              ","20","cr429               ","-118000.00","Jv1189              ","          ","          ","KES",""
"12/10/2016 12:00:00 AM","PINV34              ","20","cr437               ","-51765.00","Jv1190              ","          ","          ","KES",""
"11/24/2016 12:00:00 AM","RTGS                ","53","cr553               ","80000.00","Jv1193              ","","","KES",""
"11/23/2016 12:00:00 AM","KBC 997V            ","23","cr531               ","-84102.00","Jv1286              ","          ","          ","KES",""
"11/23/2016 12:00:00 AM","PV00557             ","23","cr10594             ","-722615.00","Jv1287              ","          ","          ","KES",""
"11/29/2016 12:00:00 AM","PV00558             ","23","cr10595             ","-63046.00","Jv1288              ","          ","          ","KES",""
"11/15/2016 12:00:00 AM","PINV35              ","20","cr356               ","-159999.98","Jv1290              ","          ","          ","KES",""
"12/15/2016 12:00:00 AM","PINV36              ","20","cr356               ","-224000.00","Jv1291              ","          ","          ","KES",""
"11/15/2016 12:00:00 AM","RTGS                ","53","cr356               ","256000.00","Jv1352              ","","","KES",""
"12/6/2016 12:00:00 AM","RTGS                ","53","cr356               ","208890.00","Jv1354              ","","","KES",""
"12/31/2016 12:00:00 AM","pv00586             ","23","cr372               ","-96058.00","Jv1363              ","          ","          ","KES",""
"12/29/2016 12:00:00 AM","INMG1194            ","23","cr354               ","-69600.00","Jv1367              ","          ","          ","KES",""
"11/24/2016 12:00:00 AM","RTGS                ","53","cr380               ","28768.00","Jv1369              ","","","KES",""
"10/13/2016 12:00:00 AM","pv00587             ","23","cr590               ","-1513873.00","Jv1370              ","          ","          ","KES",""
"10/13/2016 12:00:00 AM","RTGS                ","53","cr590               ","1513873.00","Jv1372              ","","","KES",""
"10/7/2016 12:00:00 AM","RTGS                ","53","cr575               ","300000.00","Jv1374              ","","","KES",""
"10/26/2016 12:00:00 AM","RTGS                ","53","cr575               ","115000.00","Jv1376              ","","","KES",""
"11/17/2016 12:00:00 AM","RTGS                ","53","cr575               ","79780.00","Jv1378              ","","","KES",""
"12/31/2016 12:00:00 AM","pv00588             ","23","cr473               ","-210740.00","Jv1379              ","          ","          ","KES",""
"10/24/2016 12:00:00 AM","RTGS                ","53","cr575               ","141486.00","Jv1381              ","","","KES",""
"10/21/2016 12:00:00 AM","RTGS                ","53","cr575               ","114000.00","Jv1383              ","","","KES",""
"10/14/2016 12:00:00 AM","98/16-17            ","23","cr567               ","-431800.00","Jv1384              ","          ","          ","KES",""
"10/14/2016 12:00:00 AM","RTGS                ","53","cr567               ","431800.00","Jv1387              ","","","KES",""
"12/19/2016 12:00:00 AM","RTGS                ","53","cr473               ","201654.00","Jv1402              ","","","KES",""
"12/20/2016 12:00:00 AM","RTGS                ","53","cr381               ","100000.00","Jv1408              ","","","KES",""
"12/20/2016 12:00:00 AM","RTGS                ","53","cr570               ","100000.00","Jv1412              ","","","KES",""
"12/20/2016 12:00:00 AM","RTGS                ","53","cr483               ","310800.00","Jv1415              ","","","KES",""
"12/20/2016 12:00:00 AM","RTGS                ","53","cr483               ","210000.00","Jv1423              ","","","KES",""
"12/10/2016 12:00:00 AM","20                  ","2","cr437               ","51765.00","Jv1434              ","","","KES",""
"12/10/2016 12:00:00 AM","20                  ","2","cr366               ","15000.00","Jv1435              ","","","KES",""
"10/14/2016 12:00:00 AM","RTGS                ","53","cr583               ","130000.00","Jv586               ","","","KES",""
"9/30/2016 12:00:00 AM","14                  ","23","cr354               ","139200.00","Jv625               ","          ","          ","KES",""
"10/25/2016 12:00:00 AM","15                  ","23","cr354               ","-69600.00","Jv626               ","          ","          ","KES",""
"11/2/2016 12:00:00 AM","PINV19              ","20","cr483               ","-141750.00","Jv627               ","          ","          ","KES",""
"11/3/2016 12:00:00 AM","PINV20              ","20","cr483               ","-100800.00","Jv630               ","          ","          ","KES",""
"10/21/2016 12:00:00 AM","PINV21              ","20","cr483               ","-105000.00","Jv631               ","          ","          ","KES",""
"11/3/2016 12:00:00 AM","PINV22              ","20","cr483               ","-108900.00","Jv633               ","          ","          ","KES",""
"10/31/2016 12:00:00 AM","pv00345             ","23","cr473               ","-193415.63","Jv666               ","          ","          ","KES",""
"10/31/2016 12:00:00 AM","pv00346             ","23","cr371               ","-29898.40","Jv667               ","          ","          ","KES",""
"11/2/2016 12:00:00 AM","RTGS                ","53","cr483               ","257250.00","Jv683               ","","","KES",""
"10/26/2016 12:00:00 AM","rtgs                ","53","cr543               ","165000.00","Jv717               ","","","KES",""
"10/26/2016 12:00:00 AM","RTGS                ","53","cr483               ","249650.00","Jv719               ","","","KES",""
"10/26/2016 12:00:00 AM","pv00551             ","23","cr531               ","-650.00","Jv720               ","          ","          ","KES",""
"4/26/2016 12:00:00 AM","pv00552             ","23","cr531               ","-7688.00","Jv721               ","          ","          ","KES",""
"10/26/2016 12:00:00 AM","RTGS                ","53","cr531               ","300631.00","Jv735               ","","","KES",""
"10/21/2016 12:00:00 AM","RTGS                ","53","cr354               ","69600.00","Jv737               ","","","KES",""
"10/21/2016 12:00:00 AM","RTGS                ","53","cr483               ","200950.00","Jv738               ","","","KES",""
"10/14/2016 12:00:00 AM","RTGS                ","53","cr585               ","150000.00","Jv739               ","","","KES",""
"10/12/2016 12:00:00 AM","RTGS                ","53","cr473               ","177541.00","Jv740               ","","","KES",""
"10/12/2016 12:00:00 AM","RTGS                ","53","cr558               ","1000006.00","Jv741               ","","","KES",""
"10/26/2016 12:00:00 AM","RTGS                ","53","cr354               ","69600.00","Jv743               ","","","KES",""
"10/14/2016 12:00:00 AM","GRN946              ","23","cr558               ","-1112400.00","Jv754               ","          ","          ","KES",""
"10/24/2016 12:00:00 AM","7                   ","2","cr372               ","132210.00","Jv807               ","","","KES",""
"10/24/2016 12:00:00 AM","7                   ","2","cr371               ","38765.00","Jv808               ","","","KES",""
"10/21/2016 12:00:00 AM","7                   ","2","cr492               ","28000.00","Jv816               ","","","KES",""
"10/14/2016 12:00:00 AM","RTGS                ","53","cr580               ","100000.00","Jv918               ","","","KES",""
"10/18/2016 12:00:00 AM","RTGS                ","53","cr570               ","100000.00","Jv920               ","","","KES",""
"10/18/2016 12:00:00 AM","RTGS                ","53","cr488               ","100000.00","Jv922               ","","","KES",""
"10/24/2016 12:00:00 AM","RTGS                ","53","cr402               ","64235.00","Jv924               ","","","KES",""
"11/24/2016 12:00:00 AM","RTGS                ","53","cr354               ","69600.00","Jv926               ","","","KES",""
"11/24/2016 12:00:00 AM","RTGS                ","53","cr473               ","193415.00","Jv928               ","","","KES",""
"11/25/2016 12:00:00 AM","INMG1163            ","23","cr354               ","-69600.00","Jv933               ","          ","          ","KES",""
"9/9/2016 12:00:00 AM","50277187            ","23","cr380               ","-5568.00","Jv934               ","          ","          ","KES",""
"10/12/2016 12:00:00 AM","50281349            ","23","cr380               ","-5568.00","Jv935               ","          ","          ","KES",""
"11/29/2016 12:00:00 AM","0116304             ","23","cr380               ","-23200.00","Jv936               ","          ","          ","KES",""
"12/14/2016 12:00:00 AM","21                  ","2","cr514               ","38400.00","Jv1486              ","","","KES",""
"11/7/2016 12:00:00 AM","pv00591             ","23","cr583               ","-40000.00","Jv1490              ","          ","          ","KES",""
"12/22/2016 12:00:00 AM","PINV37              ","20","cr483               ","-525000.00","Jv1512              ","          ","          ","KES",""
"12/31/2016 12:00:00 AM","pv00590             ","23","cr371               ","-25192.45","Jv1520              ","          ","          ","KES",""
"12/16/2016 12:00:00 AM","PINV38              ","20","cr411               ","-142968.00","Jv1532              ","          ","          ","KES",""
"12/16/2016 12:00:00 AM","PINV39              ","20","cr447               ","-81200.00","Jv1533              ","          ","          ","KES",""
"10/21/2016 12:00:00 AM","RTGS                ","53","cr380               ","34336.00","Jv938               ","","","KES",""
"1/9/2017 12:00:00 AM","RTGS                ","53","cr372               ","207216.00","Jv1518              ","","","KES",""
"12/20/2016 12:00:00 AM","PINV40              ","20","cr411               ","-65128.00","Jv1534              ","          ","          ","KES",""
"12/20/2016 12:00:00 AM","PINV41              ","20","cr447               ","-23200.00","Jv1535              ","          ","          ","KES",""
"12/20/2016 12:00:00 AM","PINV42              ","20","cr447               ","-29000.00","Jv1536              ","          ","          ","KES",""
"12/20/2016 12:00:00 AM","PINV43              ","20","cr411               ","-190624.00","Jv1537              ","          ","          ","KES",""
"12/16/2016 12:00:00 AM","22                  ","2","cr411               ","142968.00","Jv1548              ","","","KES",""
"12/16/2016 12:00:00 AM","22                  ","2","cr447               ","81200.00","Jv1549              ","","","KES",""
"12/16/2016 12:00:00 AM","22                  ","2","cr30594             ","99000.00","Jv1553              ","","","KES",""
"1/12/2017 12:00:00 AM","PINV44              ","20","cr411               ","-46425.00","Jv1557              ","          ","          ","KES",""
"1/12/2017 12:00:00 AM","PINV45              ","20","cr447               ","-69600.00","Jv1559              ","          ","          ","KES",""
"12/20/2016 12:00:00 AM","26                  ","2","cr411               ","65128.00","Jv1592              ","","","KES",""
"12/20/2016 12:00:00 AM","26                  ","2","cr447               ","23200.00","Jv1595              ","","","KES",""
"12/20/2016 12:00:00 AM","27                  ","2","cr447               ","29000.00","Jv1604              ","","","KES",""
"12/20/2016 12:00:00 AM","27                  ","2","cr411               ","190624.00","Jv1605              ","","","KES",""
"11/12/2016 12:00:00 AM","RTGS                ","53","cr575               ","209450.00","Jv1656              ","","","KES",""
"10/12/2016 12:00:00 AM","RTGS                ","53","cr571               ","205000.00","Jv1657              ","","","KES",""
"10/16/2016 12:00:00 AM","140                 ","0","cr580               ","100000.00","Jv1658              ","          ","          ","KES",""
"10/3/2016 12:00:00 AM","chq no 455          ","53","cr575               ","12500.00","Jv1661              ","","","KES",""
"10/30/2016 12:00:00 AM","pv00592             ","23","cr369               ","-25000.00","Jv1694              ","          ","          ","KES",""
"11/30/2016 12:00:00 AM","pv00593             ","23","cr369               ","-25000.00","Jv1695              ","          ","          ","KES",""
"12/30/2016 12:00:00 AM","pv00594             ","23","cr369               ","-25000.00","Jv1696              ","          ","          ","KES",""
"1/3/2017 12:00:00 AM","33                  ","2","cr447               ","17400.00","Jv1852              ","","","KES",""
"10/4/2016 12:00:00 AM","011016              ","23","cr568               ","-568400.00","Jv1860              ","          ","          ","KES",""
"10/12/2016 12:00:00 AM","RTGS                ","53","cr568               ","490000.00","Jv1862              ","","","KES",""
"11/17/2016 12:00:00 AM","RTGS                ","53","cr10594             ","685750.00","Jv1758              ","","","KES",""
"12/19/2016 12:00:00 AM","01119054            ","23","cr380               ","-23200.00","Jv1767              ","          ","          ","KES",""
"1/9/2017 12:00:00 AM","50288997            ","23","cr380               ","-5568.00","Jv1768              ","          ","          ","KES",""
"1/24/2017 12:00:00 AM","chq 1418            ","53","cr380               ","28768.00","Jv1770              ","","","KES",""
"11/29/2016 12:00:00 AM","2058                ","23","cr348               ","-5858.00","Jv1771              ","          ","          ","KES",""
"1/18/2017 12:00:00 AM","RTGS                ","53","cr483               ","190000.00","Jv1801              ","","","KES",""
"1/18/2017 12:00:00 AM","RTGS                ","53","cr483               ","190000.00","Jv1801              ","","","KES",""
"1/24/2017 12:00:00 AM","RTGS 98             ","53","cr429               ","246000.00","Jv1803              ","","","KES",""
"1/27/2017 12:00:00 AM","RTGS 99             ","53","cr483               ","247800.00","Jv1805              ","","","KES",""
"1/21/2017 12:00:00 AM","PINV46              ","20","cr379               ","-617000.00","Jv1811              ","          ","          ","KES",""
"1/27/2017 12:00:00 AM","lpo98               ","23","cr379               ","-10000.00","Jv1812              ","          ","          ","KES",""
"1/27/2017 12:00:00 AM","pv00596             ","23","cr583               ","-15000.00","Jv1813              ","          ","          ","KES",""
"1/18/2017 12:00:00 AM","pv00597             ","23","cr583               ","-20000.00","Jv1814              ","          ","          ","KES",""
"1/25/2017 12:00:00 AM","pv00598             ","23","cr583               ","-20000.00","Jv1815              ","          ","          ","KES",""
